nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50274,0.51109,0.57766,0.87794,0.99116,0.96854,0.95339,0.95176,0.94991
0.50311,0.51163,0.57691,0.87931,0.99095,0.96656,0.95082,0.94682,0.94765
0.50362,0.51385,0.57630,0.87753,0.99116,0.96472,0.94771,0.94315,0.94309
