nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.05020,0.04938,0.04219,0.01000,0.00003,0.00000,0.00000,0.00000,0.00000
0.00464,0.00444,0.00370,0.00084,0.00000,0.00000,0.00000,0.00000,0.00000
0.00029,0.00037,0.00027,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000
