nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.52218,0.53210,0.60058,0.89551,0.99737,0.99826,0.99883,0.99914,0.99921
0.51567,0.52838,0.59264,0.89274,0.99685,0.99821,0.99908,0.99889,0.99905
0.51895,0.52483,0.59272,0.89172,0.99676,0.99811,0.99898,0.99913,0.99886
0.51778,0.52394,0.59268,0.89191,0.99670,0.99794,0.99905,0.99893,0.99866
0.51801,0.52654,0.59233,0.89072,0.99675,0.99810,0.99882,0.99893,0.99900
