nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.02210,0.02331,0.01930,0.00796,0.00071,0.00003,0.00002,0.00001,0.00000
0.01483,0.01443,0.01308,0.00468,0.00017,0.00000,0.00000,0.00000,0.00000
0.01324,0.01285,0.01090,0.00300,0.00006,0.00000,0.00000,0.00000,0.00000
0.01111,0.01113,0.00943,0.00267,0.00001,0.00000,0.00000,0.00000,0.00000
0.00920,0.00943,0.00808,0.00190,0.00001,0.00000,0.00000,0.00000,0.00000
