nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.01806,0.01896,0.01673,0.00968,0.01777,0.11049,0.10720,0.10739,0.10474
0.01453,0.01429,0.01316,0.00592,0.00638,0.04142,0.05162,0.05106,0.05199
0.01259,0.01182,0.01039,0.00449,0.00237,0.01454,0.02367,0.02320,0.02454
