nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.22384,0.22325,0.21801,0.20270,0.21476,0.23132,0.23588,0.23573,0.23762
0.04498,0.04456,0.04382,0.04187,0.04217,0.04382,0.04404,0.04383,0.04249
0.00663,0.00715,0.00617,0.00607,0.00596,0.00559,0.00561,0.00554,0.00562
