nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00074,0.00064,0.00052,0.00053,0.00005,0.00000,0.00000,0.00000,0.00000
0.00075,0.00083,0.00076,0.00054,0.00007,0.00000,0.00000,0.00000,0.00000
0.00066,0.00071,0.00065,0.00054,0.00009,0.00000,0.00000,0.00000,0.00000
