nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.06307,0.06250,0.05350,0.01372,0.00001,0.00000,0.00000,0.00000,0.00000
0.01940,0.01833,0.01551,0.00419,0.00003,0.00000,0.00000,0.00000,0.00000
0.00386,0.00402,0.00333,0.00071,0.00000,0.00000,0.00000,0.00000,0.00000
