nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.01800,0.01806,0.01546,0.00344,0.00000,0.00000,0.00000,0.00000,0.00000
0.00124,0.00156,0.00095,0.00022,0.00000,0.00000,0.00000,0.00000,0.00000
0.00006,0.00007,0.00004,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000
