nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.07022,0.06954,0.06017,0.01517,0.00007,0.00009,0.00004,0.00010,0.00009
0.00755,0.00750,0.00624,0.00150,0.00000,0.00001,0.00000,0.00002,0.00002
0.00046,0.00052,0.00046,0.00012,0.00000,0.00001,0.00000,0.00000,0.00000
