trial, S1, S2, R, T, xi
1,0,0,50,127,-1 
2,0,67,34,27,1 
3,110,0,31,30,1 
4,47,0,39,35,1 
5,0,64,32,34,1 
6,0,0,40,122,-1 
7,0,70,33,33,1 
8,108,0,23,33,1 
9,6,82,25,22,1 
10,0,0,54,117,-1 
11,0,0,64,114,-1 
12,0,0,54,118,-1 
13,0,0,49,116,-1 
14,0,0,55,124,-1 
15,0,0,56,143,-1 
16,0,0,55,110,-1 
17,0,84,25,37,1 
18,0,0,56,129,-1 
19,0,0,55,125,-1 
20,121,0,17,36,1 
21,0,0,63,139,-1 
22,0,0,52,132,-1 
23,0,0,47,109,-1 
24,33,20,33,49,1 
25,0,0,55,120,-1 
26,16,74,26,36,1 
27,0,0,54,125,-1 
28,25,27,36,46,1 
29,0,50,37,38,1 
30,0,0,47,111,-1 
31,20,73,20,25,1 
32,0,0,47,131,-1 
33,0,0,68,143,-1 
34,0,0,49,120,-1 
35,0,72,26,38,1 
36,84,0,27,38,1 
37,86,0,25,31,1 
38,44,37,23,25,1 
39,64,0,29,25,1 
40,0,0,54,128,-1 
41,48,0,37,28,1 
42,0,0,60,102,-1 
43,0,0,51,111,-1 
44,0,0,62,134,-1 
45,0,0,43,129,-1 
46,0,0,55,143,-1 
47,0,0,66,111,-1 
48,0,0,60,125,-1 
49,0,0,55,123,-1 
50,61,0,37,47,1 
51,24,17,42,42,1 
52,0,0,48,134,-1 
53,6,69,32,25,1 
54,0,71,27,33,1 
55,79,0,43,36,1 
56,51,0,30,34,1 
57,0,0,54,115,-1 
58,0,0,51,123,-1 
59,108,0,25,27,1 
60,68,0,26,30,1 
61,58,43,29,38,1 
62,0,0,48,116,-1 
63,0,0,45,120,-1 
64,0,0,48,129,-1 
65,77,12,26,25,1 
66,38,59,20,29,1 
67,51,7,40,38,1 
68,0,0,43,113,-1 
69,28,77,16,12,1 
70,0,97,21,35,1 
71,0,0,45,93,-1 
72,0,0,49,116,-1 
73,103,0,29,17,1 
74,73,0,28,35,1 
75,0,0,59,120,-1 
76,0,0,49,138,-1 
77,68,0,18,31,1 
78,0,0,38,129,-1 
79,0,0,44,135,-1 
80,0,0,61,129,-1 
81,9,60,24,30,1 
82,0,57,45,71,1 
83,0,0,52,142,-1 
84,0,0,55,147,-1 
85,0,0,56,127,-1 
86,43,0,41,62,1 
87,63,12,37,32,1 
88,0,0,34,125,-1 
89,0,0,52,116,-1 
90,0,86,30,36,1 
91,17,73,25,33,1 
92,0,0,65,122,-1 
93,51,0,35,48,1 
94,34,20,51,51,1 
95,0,97,17,25,1 
96,0,0,45,114,-1 
97,48,17,26,34,1 
98,0,0,45,115,-1 
99,0,0,60,119,-1 
100,82,0,19,20,1 
101,84,0,24,36,1 
102,0,0,49,118,-1 
103,0,0,44,137,-1 
104,0,0,44,133,-1 
105,21,48,40,27,1 
106,0,68,22,42,1 
107,0,0,54,118,-1 
108,0,0,43,144,-1 
109,76,0,29,40,1 
110,0,0,48,111,-1 
111,0,0,58,125,-1 
112,0,74,26,25,1 
113,65,0,48,34,1 
114,0,0,50,134,-1 
115,0,0,51,114,-1 
116,98,0,19,28,1 
117,0,0,52,123,-1 
118,82,0,22,21,1 
119,78,0,32,38,1 
120,0,90,27,30,1 
121,0,91,16,30,1 
122,52,0,51,51,1 
123,0,95,28,23,1 
124,96,0,14,25,1 
125,0,0,39,118,-1 
126,0,74,21,35,1 
127,0,0,53,121,-1 
128,113,0,25,27,1 
129,0,113,22,29,1 
130,46,0,39,62,1 
131,41,60,26,27,1 
132,75,0,22,44,1 
133,59,40,32,23,1 
134,0,0,54,107,-1 
135,71,46,20,23,1 
136,0,0,60,126,-1 
137,0,0,45,118,-1 
138,103,0,22,22,1 
139,0,91,23,23,1 
140,76,0,33,38,1 
141,0,74,24,20,1 
142,4,47,44,49,1 
143,44,36,40,30,1 
144,0,91,19,34,1 
145,0,0,42,123,-1 
146,0,95,37,21,1 
147,107,0,21,30,1 
148,8,55,43,50,1 
149,53,13,33,42,1 
150,0,0,44,126,-1 
151,0,0,59,127,-1 
152,0,0,58,108,-1 
153,109,0,18,27,1 
154,79,0,26,28,1 
155,0,94,26,23,1 
156,0,79,22,27,1 
157,90,0,28,28,1 
158,0,66,43,41,1 
159,0,0,50,147,-1 
160,0,0,43,112,-1 
161,0,0,44,117,-1 
162,80,0,24,34,1 
163,0,0,45,139,-1 
164,78,4,25,36,1 
165,0,0,41,130,-1 
166,83,0,23,29,1 
167,0,0,43,122,-1 
168,0,0,47,118,-1 
169,0,0,37,133,-1 
170,66,0,35,28,1 
171,0,79,35,28,1 
172,0,0,48,121,-1 
173,82,0,25,21,1 
174,9,26,46,50,1 
175,0,61,36,32,1 
176,55,0,28,25,1 
177,38,63,22,14,1 
178,0,0,54,131,-1 
179,0,0,56,108,-1 
180,0,0,64,135,-1 
181,0,98,21,25,1 
182,0,0,46,124,-1 
183,0,0,52,132,-1 
184,77,7,30,26,1 
185,46,0,36,45,1 
186,0,84,16,23,1 
187,63,9,33,46,1 
188,0,0,58,121,-1 
189,0,0,55,123,-1 
190,0,0,44,127,-1 
191,0,0,50,107,-1 
192,0,0,51,120,-1 
193,0,0,45,108,-1 
194,0,84,27,31,1 
195,0,80,32,31,1 
196,53,0,36,47,1 
197,0,0,50,135,-1 
198,53,56,29,33,1 
199,4,83,23,24,1 
200,0,0,52,115,-1 
201,0,0,40,134,-1 
202,2,58,29,35,1 
203,74,0,27,35,1 
204,32,36,27,30,1 
205,8,117,18,23,1 
206,84,3,28,26,1 
207,0,0,46,115,-1 
208,0,0,53,103,-1 
209,0,0,47,125,-1 
210,0,74,21,36,1 
211,0,0,62,117,-1 
212,0,0,45,131,-1 
213,4,62,22,38,1 
214,0,0,67,114,-1 
215,0,0,44,125,-1 
216,57,33,32,26,1 
217,0,0,52,137,-1 
218,13,52,25,39,1 
219,56,79,17,17,1 
220,0,0,48,131,-1 
221,0,0,37,128,-1 
222,0,64,29,35,1 
223,0,0,32,112,-1 
224,0,0,45,138,-1 
225,0,0,42,111,-1 
226,0,0,47,119,-1 
227,135,0,20,15,1 
228,77,0,24,33,1 
229,104,0,20,27,1 
230,144,0,15,24,1 
231,0,0,41,121,-1 
232,45,10,30,33,1 
233,67,0,26,36,1 
234,0,0,47,122,-1 
235,0,0,47,131,-1 
236,0,0,56,115,-1 
237,0,108,26,15,1 
238,33,75,21,25,1 
239,49,6,35,54,1 
240,63,0,37,53,1 
241,48,15,25,33,1 
242,5,66,33,30,1 
243,0,0,39,132,-1 
244,0,0,58,119,-1 
245,12,47,26,34,1 
246,0,46,57,59,1 
247,70,0,24,27,1 
248,0,73,26,36,1 
249,0,0,57,124,-1 
250,58,9,43,40,1 
251,54,24,33,35,1 
252,71,31,24,24,1 
253,0,32,77,79,1 
254,52,1,46,55,1 
255,0,0,53,122,-1 
256,0,0,46,117,-1 
257,52,30,29,27,1 
258,0,57,31,42,1 
259,0,0,58,114,-1 
260,0,0,45,113,-1 
261,7,74,17,27,1 
262,0,0,46,117,-1 
263,46,45,33,26,1 
264,0,0,50,127,-1 
265,0,0,46,121,-1 
266,0,0,59,145,-1 
267,0,0,44,121,-1 
268,71,0,34,29,1 
269,79,2,31,24,1 
270,0,0,48,130,-1 
271,58,0,47,51,1 
272,0,0,33,129,-1 
273,19,64,26,19,1 
274,46,21,45,54,1 
275,0,0,54,129,-1 
276,0,0,60,139,-1 
277,0,81,26,28,1 
278,0,0,39,149,-1 
279,107,0,14,24,1 
280,0,90,19,27,1 
281,0,0,45,126,-1 
282,0,0,53,125,-1 
283,0,0,48,151,-1 
284,62,9,31,54,1 
285,0,0,58,132,-1 
286,0,0,38,127,-1 
287,58,28,33,23,1 
288,58,0,27,41,1 
289,0,0,37,115,-1 
290,0,0,48,112,-1 
291,88,8,18,29,1 
292,13,94,20,22,1 
293,0,0,48,141,-1 
294,50,0,59,49,1 
295,32,25,27,36,1 
296,0,0,50,130,-1 
297,0,61,19,30,1 
298,0,0,57,114,-1 
299,0,0,53,142,-1 
300,75,0,45,32,1 
301,83,0,19,32,1 
302,86,0,25,26,1 
303,0,62,29,37,1 
304,0,93,26,27,1 
305,0,0,43,99,-1 
306,0,0,62,111,-1 
307,0,0,42,123,-1 
308,0,0,55,119,-1 
309,84,9,30,19,1 
310,0,0,41,115,-1 
311,0,0,53,111,-1 
312,0,0,34,132,-1 
313,0,0,54,128,-1 
314,0,55,31,41,1 
315,0,0,50,111,-1 
316,0,77,28,33,1 
317,85,0,35,36,1 
318,0,0,55,130,-1 
319,0,0,51,134,-1 
320,0,0,52,130,-1 
321,38,69,17,9,1 
322,0,73,38,30,1 
323,77,0,22,46,1 
324,69,6,20,37,1 
325,0,65,35,46,1 
326,0,0,44,121,-1 
327,68,0,20,38,1 
328,0,0,53,124,-1 
329,0,0,47,113,-1 
330,0,73,36,49,1 
331,17,73,18,23,1 
332,0,0,43,95,-1 
333,0,0,57,122,-1 
334,1,98,31,25,1 
335,79,20,15,19,1 
336,0,80,26,28,1 
337,58,10,29,32,1 
338,0,60,26,29,1 
339,0,63,30,29,1 
340,0,0,40,130,-1 
341,13,50,34,22,1 
342,41,28,30,38,1 
343,0,0,58,107,-1 
344,36,31,24,43,1 
345,64,0,44,33,1 
346,40,90,19,22,1 
347,47,2,38,33,1 
348,42,64,15,27,1 
349,0,49,28,33,1 
350,72,0,22,32,1 
351,50,9,53,46,1 
352,92,0,26,30,1 
353,68,0,23,32,1 
354,77,0,27,31,1 
355,76,0,42,38,1 
356,0,0,52,131,-1 
357,53,11,32,40,1 
358,58,16,29,44,1 
359,0,0,49,113,-1 
360,0,0,52,135,-1 
361,66,0,29,30,1 
362,0,100,27,26,1 
363,0,0,54,142,-1 
364,85,0,28,25,1 
365,28,21,39,53,1 
366,0,68,28,48,1 
367,0,106,28,24,1 
368,0,0,54,119,-1 
369,0,0,36,134,-1 
370,0,73,44,51,1 
371,0,0,45,105,-1 
372,0,0,51,117,-1 
373,0,0,49,107,-1 
374,0,0,42,144,-1 
375,0,85,16,13,1 
376,77,0,24,39,1 
377,0,103,30,44,1 
378,0,0,57,138,-1 
379,0,0,42,126,-1 
380,0,50,42,34,1 
381,0,0,51,126,-1 
382,44,41,31,43,1 
383,0,51,36,42,1 
384,0,0,55,127,-1 
385,0,0,57,117,-1 
386,0,52,46,44,1 
387,0,0,57,121,-1 
388,0,0,61,119,-1 
389,54,0,36,43,1 
390,0,78,44,36,1 
391,0,0,48,122,-1 
392,0,0,47,124,-1 
393,0,0,64,124,-1 
394,0,0,47,135,-1 
395,0,0,56,141,-1 
396,0,94,25,28,1 
397,0,0,54,134,-1 
398,98,0,31,31,1 
399,0,87,25,18,1 
400,50,0,39,45,1 
401,0,92,28,27,1 
402,37,53,13,18,1 
403,70,3,28,35,1 
404,0,0,50,117,-1 
405,0,0,57,138,-1 
406,0,0,64,125,-1 
407,67,5,32,40,1 
408,0,46,48,41,1 
409,76,15,22,29,1 
410,34,50,22,39,1 
411,0,0,45,118,-1 
412,0,0,52,95,-1 
413,69,21,31,32,1 
414,81,0,28,40,1 
415,51,0,44,38,1 
416,0,0,52,123,-1 
417,0,83,28,28,1 
418,42,77,16,12,1 
419,0,0,48,123,-1 
420,0,0,59,123,-1 
421,85,0,18,26,1 
422,45,10,27,45,1 
423,100,0,16,23,1 
424,10,113,20,28,1 
425,96,2,28,18,1 
426,56,0,42,23,1 
427,0,0,40,131,-1 
428,78,0,19,31,1 
429,0,0,49,136,-1 
430,92,0,13,26,1 
431,74,0,25,34,1 
432,62,0,55,51,1 
433,0,0,44,138,-1 
434,0,0,54,97,-1 
435,12,77,29,34,1 
436,100,0,25,20,1 
437,62,14,42,30,1 
438,83,0,26,36,1 
439,0,0,48,127,-1 
440,5,37,57,43,1 
441,94,24,14,26,1 
442,0,0,49,123,-1 
443,0,58,45,49,1 
444,0,0,48,118,-1 
445,0,0,42,133,-1 
446,0,0,55,127,-1 
447,51,24,35,24,1 
448,44,3,38,51,1 
449,0,0,43,125,-1 
450,0,78,26,40,1 
451,0,0,46,119,-1 
452,0,78,23,28,1 
453,51,44,10,21,1 
454,59,10,41,46,1 
455,0,55,33,37,1 
456,92,0,29,41,1 
457,0,87,35,30,1 
458,3,45,39,65,1 
459,0,0,51,121,-1 
460,53,27,26,24,1 
461,0,0,44,141,-1 
462,0,79,33,33,1 
463,0,0,51,116,-1 
464,0,0,43,117,-1 
465,68,0,22,22,1 
466,0,0,46,134,-1 
467,0,86,25,25,1 
468,63,0,39,38,1 
469,0,0,39,120,-1 
470,0,0,52,153,-1 
471,0,0,53,135,-1 
472,0,0,38,127,-1 
473,0,78,24,26,1 
474,0,106,18,8,1 
475,0,0,64,116,-1 
476,0,0,58,122,-1 
477,0,0,40,126,-1 
478,28,56,23,32,1 
479,0,0,53,133,-1 
480,15,41,21,49,1 
481,0,0,39,136,-1 
482,76,12,22,27,1 
483,14,39,22,32,1 
484,0,0,56,134,-1 
485,27,51,27,27,1 
486,92,0,33,24,1 
487,0,0,63,120,-1 
488,72,4,31,34,1 
489,4,63,32,36,1 
490,40,27,42,41,1 
491,0,0,36,130,-1 
492,104,0,20,23,1 
493,0,0,46,129,-1 
494,0,63,28,30,1 
495,0,58,27,40,1 
496,27,36,39,39,1 
497,0,0,45,111,-1 
498,59,0,30,49,1 
499,0,0,52,126,-1 
500,54,15,19,32,1 
501,0,0,53,128,-1 
502,0,0,70,135,-1 
503,0,0,44,120,-1 
504,0,0,49,116,-1 
505,0,0,44,142,-1 
506,0,0,54,133,-1 
507,8,55,34,36,1 
508,0,0,55,120,-1 
509,71,0,27,31,1 
510,54,34,23,23,1 
511,54,50,34,20,1 
512,0,0,46,139,-1 
513,0,0,47,157,-1 
514,3,74,24,39,1 
515,0,77,22,36,1 
516,0,0,59,121,-1 
517,0,0,52,126,-1 
518,0,99,31,23,1 
519,0,77,30,30,1 
520,55,75,19,17,1 
521,30,0,46,54,1 
522,0,0,51,133,-1 
523,0,0,53,120,-1 
524,0,0,58,121,-1 
525,0,0,58,111,-1 
526,0,0,52,117,-1 
527,0,0,51,104,-1 
528,28,2,57,45,1 
529,0,0,56,107,-1 
530,0,0,49,123,-1 
531,0,0,38,109,-1 
532,0,0,58,130,-1 
533,0,0,49,142,-1 
534,33,33,35,29,1 
535,0,0,40,131,-1 
536,0,114,24,21,1 
537,18,56,25,26,1 
538,0,0,40,129,-1 
539,0,0,53,119,-1 
540,0,0,54,112,-1 
541,0,98,22,27,1 
542,0,0,53,132,-1 
543,85,0,19,22,1 
544,0,40,44,55,1 
545,3,69,29,32,1 
546,83,0,28,28,1 
547,0,0,57,133,-1 
548,55,2,32,41,1 
549,45,31,32,24,1 
550,42,37,19,26,1 
551,48,0,29,44,1 
552,0,0,52,106,-1 
553,61,0,30,32,1 
554,84,0,30,17,1 
555,80,0,31,43,1 
556,0,0,43,131,-1 
557,0,0,47,123,-1 
558,0,0,54,108,-1 
559,0,0,42,145,-1 
560,74,0,29,33,1 
561,7,78,27,30,1 
562,83,0,18,21,1 
563,0,0,43,119,-1 
564,98,0,34,27,1 
565,0,0,41,139,-1 
566,0,0,47,121,-1 
567,65,0,41,36,1 
568,0,86,33,39,1 
569,15,19,42,62,1 
570,0,80,14,29,1 
571,0,0,35,118,-1 
572,0,0,64,111,-1 
573,0,117,32,27,1 
574,0,0,64,112,-1 
575,96,0,27,18,1 
576,0,0,49,126,-1 
577,0,0,41,124,-1 
578,0,86,24,21,1 
579,0,0,35,119,-1 
580,0,0,64,129,-1 
581,0,0,44,136,-1 
582,0,73,32,35,1 
583,0,0,56,124,-1 
584,0,0,47,140,-1 
585,0,60,38,32,1 
586,0,0,49,124,-1 
587,0,0,50,122,-1 
588,81,0,16,26,1 
589,0,0,50,113,-1 
590,0,0,39,149,-1 
591,0,0,52,119,-1 
592,0,62,39,36,1 
593,82,0,18,27,1 
594,0,104,23,29,1 
595,0,0,45,121,-1 
596,0,0,51,119,-1 
597,0,0,39,117,-1 
598,0,0,44,137,-1 
599,0,0,47,120,-1 
600,31,0,59,62,1 
601,0,0,61,139,-1 
602,0,51,44,55,1 
603,0,88,19,29,1 
604,0,77,25,37,1 
605,2,69,42,51,1 
606,0,0,45,147,-1 
607,0,115,14,17,1 
608,0,60,53,70,1 
609,0,0,46,141,-1 
610,0,66,44,30,1 
611,79,14,26,30,1 
612,0,0,36,119,-1 
613,37,22,32,41,1 
614,0,0,57,126,-1 
615,111,0,44,32,1 
616,73,23,32,27,1 
617,0,73,29,32,1 
618,0,87,30,27,1 
619,79,0,19,23,1 
620,0,75,28,43,1 
621,0,0,61,153,-1 
622,0,0,64,115,-1 
623,0,0,47,130,-1 
624,2,89,28,31,1 
625,0,80,14,38,1 
626,0,0,41,110,-1 
627,0,62,32,44,1 
628,0,78,34,39,1 
629,0,0,60,128,-1 
630,29,46,22,36,1 
631,0,0,51,129,-1 
632,86,0,19,32,1 
633,0,0,68,124,-1 
634,42,41,24,29,1 
635,0,0,55,98,-1 
636,0,0,195,139,1 
637,0,0,55,148,-1 
638,10,61,30,40,1 
639,0,58,32,40,1 
640,0,0,42,131,-1 
641,0,54,26,35,1 
642,0,86,23,31,1 
643,79,0,23,30,1 
644,0,86,34,36,1 
645,37,48,25,40,1 
646,97,0,20,22,1 
647,0,0,69,130,-1 
648,67,0,33,27,1 
649,0,0,46,126,-1 
650,0,0,50,129,-1 
651,78,0,31,34,1 
652,0,0,46,143,-1 
653,0,0,44,126,-1 
654,124,0,15,17,1 
655,0,0,62,108,-1 
656,0,84,33,29,1 
657,0,0,60,130,-1 
658,4,94,12,20,1 
659,0,0,54,141,-1 
660,4,63,40,31,1 
661,0,51,43,41,1 
662,35,28,29,31,1 
663,9,70,21,35,1 
664,54,64,26,20,1 
665,0,0,55,115,-1 
666,0,56,30,61,1 
667,0,0,54,132,-1 
668,85,0,25,27,1 
669,0,0,45,129,-1 
670,0,0,37,128,-1 
671,0,99,26,27,1 
672,0,0,47,137,-1 
673,85,0,18,41,1 
674,0,0,52,110,-1 
675,0,86,23,40,1 
676,0,0,53,125,-1 
677,0,0,39,121,-1 
678,45,60,23,30,1 
679,101,0,21,39,1 
680,0,0,47,123,-1 
681,0,0,50,111,-1 
682,0,0,48,108,-1 
683,0,0,51,144,-1 
684,0,96,31,32,1 
685,78,0,23,34,1 
686,0,92,27,28,1 
687,0,79,32,39,1 
688,0,0,45,112,-1 
689,0,65,30,40,1 
690,0,0,58,139,-1 
691,0,0,50,131,-1 
692,16,35,31,41,1 
693,0,0,48,151,-1 
694,0,101,31,25,1 
695,0,0,38,123,-1 
696,68,0,27,42,1 
697,0,86,18,24,1 
698,0,0,46,121,-1 
699,63,0,27,41,1 
700,0,71,27,46,1 
701,59,0,25,43,1 
702,63,0,43,38,1 
703,68,14,24,36,1 
704,0,90,23,26,1 
705,0,0,35,109,-1 
706,0,0,49,130,-1 
707,0,0,46,162,-1 
708,70,23,26,30,1 
709,97,0,22,21,1 
710,82,9,27,36,1 
711,106,0,25,29,1 
712,0,0,63,118,-1 
713,74,0,29,29,1 
714,22,69,21,26,1 
715,0,0,56,125,-1 
716,0,0,45,146,-1 
717,0,0,48,123,-1 
718,72,0,30,24,1 
719,0,0,53,98,-1 
720,106,0,21,23,1 
721,0,0,62,129,-1 
722,0,0,52,131,-1 
723,0,103,24,28,1 
724,87,0,21,33,1 
725,9,99,16,16,1 
726,0,73,23,34,1 
727,0,0,37,121,-1 
728,0,0,62,129,-1 
729,0,0,54,129,-1 
730,0,0,65,134,-1 
731,76,0,30,29,1 
732,0,0,51,123,-1 
733,0,0,57,142,-1 
734,77,0,25,33,1 
735,0,0,46,138,-1 
736,29,41,30,32,1 
737,0,89,33,31,1 
738,0,0,40,137,-1 
739,0,57,42,46,1 
740,0,59,44,52,1 
741,71,6,29,39,1 
742,0,0,47,138,-1 
743,0,55,36,50,1 
744,68,0,32,43,1 
745,0,0,52,117,-1 
746,0,0,51,121,-1 
747,89,0,19,16,1 
748,0,0,58,124,-1 
749,0,0,40,136,-1 
750,0,0,58,125,-1 
751,40,39,30,15,1 
752,26,54,21,32,1 
753,0,0,50,120,-1 
