nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.10786,0.10763,0.11133,0.12714,0.07584,0.02899,0.02489,0.02524,0.02475
0.04986,0.05012,0.05267,0.05450,0.01999,0.00305,0.00234,0.00215,0.00212
0.02168,0.02224,0.02258,0.02403,0.00692,0.00042,0.00019,0.00026,0.00030
0.00964,0.00906,0.00969,0.01147,0.00301,0.00007,0.00002,0.00003,0.00001
0.00362,0.00373,0.00454,0.00639,0.00153,0.00003,0.00001,0.00002,0.00001
