nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.21349,0.21241,0.21252,0.20103,0.08288,0.02899,0.02489,0.02524,0.02475
0.15977,0.15881,0.15845,0.13181,0.02641,0.00305,0.00234,0.00215,0.00212
0.12918,0.13034,0.12638,0.09931,0.01271,0.00042,0.00019,0.00026,0.00030
0.11321,0.11461,0.11063,0.08513,0.00906,0.00007,0.00002,0.00003,0.00001
0.10675,0.10480,0.10250,0.07829,0.00751,0.00003,0.00001,0.00002,0.00001
