nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.81348,0.82053,0.85156,0.97372,0.99998,1.00000,1.00000,1.00000,1.00000
