nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.53758,0.54362,0.57816,0.73606,0.65186,0.42183,0.38239,0.38035,0.37714
0.51051,0.51557,0.55435,0.71262,0.59948,0.33577,0.29140,0.28557,0.28802
0.50984,0.51389,0.54769,0.70170,0.57962,0.30382,0.25408,0.25248,0.25207
