nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.49716,0.50327,0.53909,0.70115,0.58698,0.31018,0.26073,0.25841,0.25543
0.49620,0.50192,0.54012,0.70150,0.58457,0.31179,0.26530,0.25991,0.26241
0.50255,0.50604,0.54061,0.69714,0.57681,0.30037,0.25022,0.24864,0.24807
