nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.04042,0.04035,0.03907,0.03491,0.06488,0.11165,0.12166,0.12194,0.12171
0.01431,0.01365,0.01423,0.01112,0.01491,0.02398,0.02610,0.02566,0.02561
0.00729,0.00785,0.00708,0.00456,0.00281,0.00345,0.00386,0.00384,0.00400
