nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.05024,0.04903,0.04312,0.01377,0.00202,0.00316,0.00371,0.00354,0.00360
0.00507,0.00434,0.00353,0.00120,0.00016,0.00026,0.00034,0.00038,0.00033
0.00027,0.00028,0.00023,0.00004,0.00002,0.00000,0.00000,0.00002,0.00000
