trial, S1, S2, R, T, xi
694,6,59,21,96,1 
695,64,11,15,85,1 
696,76,0,15,91,1 
697,28,46,12,80,1 
698,57,5,17,106,-1 
699,69,0,21,101,1 
700,56,6,35,93,-1 
701,20,39,15,78,-1 
702,34,51,16,80,1 
703,0,62,21,107,-1 
704,0,66,27,92,-1 
705,8,55,15,73,1 
706,12,84,8,89,-1 
707,51,0,24,85,-1 
708,50,33,17,80,-1 
709,0,43,30,108,1 
710,0,70,20,69,1 
711,51,14,24,86,1 
712,40,11,20,93,1 
713,0,78,11,75,1 
714,15,59,15,88,1 
715,0,80,16,80,-1 
716,48,22,17,90,-1 
717,41,30,12,91,-1 
718,0,84,14,67,-1 
719,36,38,19,83,1 
720,31,30,32,110,1 
721,18,59,14,78,1 
722,3,71,15,100,-1 
723,0,90,16,81,-1 
724,0,74,23,92,1 
725,0,104,8,62,-1 
726,79,0,16,84,1 
727,64,0,28,108,1 
728,8,56,14,98,1 
729,47,0,30,91,1 
730,0,75,17,90,-1 
731,76,0,15,83,-1 
732,66,19,24,71,1 
733,51,19,11,98,-1 
734,75,0,15,90,-1 
735,51,19,21,101,-1 
736,54,0,22,111,-1 
737,0,78,8,100,1 
738,26,59,13,72,-1 
739,16,52,24,117,-1 
740,31,29,16,105,-1 
741,63,0,29,86,-1 
742,39,13,24,109,-1 
743,22,45,17,90,-1 
744,0,91,15,93,1 
745,116,0,10,69,-1 
746,73,0,19,91,1 
747,96,0,17,72,-1 
748,25,41,10,83,-1 
749,62,0,24,85,1 
750,0,79,10,96,1 
751,81,0,16,77,1 
752,52,5,15,96,1 
753,55,22,27,76,-1 
754,0,71,19,95,-1 
755,56,8,15,74,-1 
756,0,74,16,79,1 
757,0,58,21,79,-1 
758,0,97,24,92,-1 
759,62,0,17,82,1 
760,68,21,15,86,1 
761,0,82,15,93,-1 
762,2,114,13,68,-1 
763,93,0,23,91,-1 
764,0,76,17,94,-1 
765,31,34,15,108,-1 
766,19,53,23,94,1 
767,0,83,27,105,1 
768,34,46,21,85,-1 
769,25,47,23,108,-1 
770,38,36,23,79,-1 
771,33,12,22,96,-1 
772,0,71,24,88,1 
773,47,44,19,101,1 
774,0,73,11,84,1 
775,76,0,12,71,-1 
776,0,62,18,91,-1 
777,39,46,22,84,-1 
778,88,0,17,81,1 
779,66,23,15,95,1 
780,36,34,24,102,-1 
781,60,21,20,72,1 
782,9,64,19,77,1 
783,0,70,23,71,-1 
784,46,45,4,69,-1 
785,0,100,9,81,-1 
786,72,0,17,73,-1 
787,11,49,21,83,-1 
788,0,52,12,64,1 
789,13,60,10,87,-1 
790,88,0,9,101,-1 
791,46,0,14,110,1 
792,59,0,29,95,1 
793,54,5,15,92,-1 
794,0,77,13,114,-1 
795,67,8,20,86,-1 
796,0,82,13,99,-1 
797,24,61,13,95,-1 
798,85,0,13,91,-1 
799,50,4,8,100,-1 
800,0,52,25,105,1 
801,77,0,18,108,1 
802,59,15,21,101,1 
803,0,85,18,66,1 
804,0,65,22,92,1 
805,62,11,17,84,-1 
806,0,66,16,76,-1 
807,0,61,15,96,1 
808,57,21,23,81,-1 
809,13,76,15,76,1 
810,21,44,20,99,1 
811,42,26,26,91,-1 
812,0,75,11,84,1 
813,2,59,24,100,1 
814,14,54,15,69,1 
815,37,19,12,92,-1 
816,26,49,14,89,1 
817,78,5,13,103,1 
818,88,0,18,88,1 
819,16,43,18,105,-1 
820,0,57,25,88,1 
821,24,31,22,99,-1 
822,36,66,14,67,-1 
823,78,0,26,96,1 
824,77,0,22,91,1 
825,39,4,31,82,1 
826,51,19,13,100,1 
827,0,86,17,89,1 
828,93,0,15,65,-1 
829,35,45,21,82,1 
830,77,5,21,96,-1 
831,11,61,10,98,-1 
832,5,97,17,96,-1 
833,10,78,10,74,1 
834,76,0,14,80,-1 
835,0,76,10,74,1 
836,89,2,21,97,1 
837,0,78,16,98,1 
838,51,9,18,82,-1 
839,0,78,16,103,1 
840,83,8,9,71,1 
841,18,90,7,72,-1 
842,2,76,9,87,1 
843,16,52,26,92,-1 
844,9,81,23,94,-1 
845,64,8,18,90,1 
846,3,103,17,103,1 
847,3,89,15,95,-1 
848,88,0,17,88,1 
849,56,12,26,104,-1 
850,36,27,20,95,-1 
851,66,0,19,102,1 
852,0,70,16,101,1 
853,11,59,19,88,1 
854,20,29,12,90,1 
855,54,34,19,83,-1 
856,0,62,19,96,1 
857,0,80,19,89,1 
858,0,79,24,74,1 
859,78,0,14,96,1 
860,27,57,16,82,-1 
861,40,28,23,93,1 
862,23,66,17,87,-1 
863,0,40,20,104,1 
864,45,24,10,107,1 
865,53,8,18,103,-1 
866,33,47,16,88,-1 
867,56,31,19,108,1 
868,58,26,18,89,-1 
869,50,0,17,109,-1 
870,73,0,13,86,-1 
871,0,75,16,90,1 
872,19,54,16,90,1 
873,78,0,16,104,-1 
874,0,71,15,107,-1 
875,0,83,28,107,1 
876,78,2,17,82,1 
877,2,72,21,79,1 
878,13,79,22,78,1 
879,12,55,20,90,1 
880,54,0,18,89,1 
881,51,32,7,84,-1 
882,41,37,11,77,-1 
883,7,69,13,85,1 
884,92,0,16,72,1 
885,56,9,16,76,1 
886,7,68,13,107,-1 
887,0,66,22,109,1 
888,86,0,8,89,-1 
889,16,47,25,82,1 
890,51,39,9,85,-1 
891,49,0,14,98,-1 
892,53,20,20,94,-1 
893,62,16,21,80,1 
894,70,0,19,122,1 
895,22,46,15,79,-1 
896,0,79,15,79,-1 
897,0,85,11,104,1 
898,67,1,25,96,-1 
899,71,0,22,103,-1 
900,90,0,14,84,1 
901,22,37,22,90,1 
902,95,0,21,89,1 
903,50,0,13,96,1 
904,57,5,10,80,1 
905,0,56,24,106,-1 
906,28,36,19,74,1 
907,20,46,22,106,-1 
908,105,3,14,73,-1 
909,0,55,19,111,1 
910,59,15,23,93,1 
911,27,31,32,110,1 
912,53,8,12,91,-1 
913,0,57,28,94,1 
914,3,67,19,87,1 
915,46,35,5,96,1 
916,92,0,12,78,1 
917,12,50,31,79,1 
918,61,0,13,102,-1 
919,0,63,24,105,-1 
920,61,0,20,87,-1 
921,0,66,31,96,1 
922,57,18,24,101,-1 
923,36,34,19,94,-1 
924,66,12,19,95,1 
925,0,64,8,105,-1 
926,26,60,9,72,-1 
927,10,49,23,87,1 
928,0,61,20,89,-1 
929,86,3,22,101,-1 
930,36,41,27,87,-1 
931,79,0,20,109,1 
932,0,57,21,96,1 
933,84,0,19,88,1 
934,8,68,21,83,-1 
935,57,0,20,81,1 
936,90,4,27,100,1 
937,39,41,15,75,-1 
938,19,55,25,82,1 
939,0,79,14,96,1 
940,54,24,15,95,-1 
941,82,0,17,86,-1 
942,0,60,23,98,-1 
943,70,0,18,88,1 
944,99,5,24,87,1 
945,2,49,21,96,1 
946,36,27,19,105,-1 
947,0,76,11,91,-1 
948,31,38,18,83,1 
949,32,66,9,96,1 
950,21,52,14,87,1 
951,73,8,18,74,1 
952,6,67,22,106,1 
953,0,76,12,100,1 
954,30,27,9,91,-1 
955,77,0,18,74,1 
956,66,23,15,73,-1 
957,0,79,15,91,1 
958,4,72,10,85,-1 
959,96,0,15,123,-1 
960,0,72,12,95,-1 
961,31,36,26,81,1 
962,1,68,22,93,1 
963,74,0,16,79,-1 
964,2,71,22,98,-1 
965,39,27,13,94,-1 
966,7,90,12,73,1 
967,4,47,33,113,1 
968,2,67,15,98,-1 
969,0,56,17,88,1 
970,55,22,8,90,-1 
971,0,72,10,102,1 
972,74,0,7,91,1 
973,21,42,19,95,-1 
974,4,78,24,85,-1 
975,15,51,12,78,-1 
976,28,36,13,109,1 
977,0,74,17,94,-1 
978,0,97,17,79,-1 
979,0,62,22,105,1 
980,17,56,19,100,1 
981,12,48,17,87,1 
982,42,36,15,98,1 
983,0,102,14,84,-1 
984,18,76,16,85,-1 
985,0,65,7,82,-1 
986,51,34,12,71,-1 
987,14,67,12,80,1 
988,17,30,23,99,1 
989,63,23,18,87,1 
990,2,52,16,96,1 
991,33,45,14,78,1 
992,72,0,25,106,1 
993,64,0,22,99,1 
994,52,10,21,102,-1 
995,75,0,20,94,1 
996,0,58,25,92,-1 
997,55,46,17,101,1 
998,0,102,18,86,-1 
999,0,55,19,92,-1 
1000,80,12,13,119,1 
1001,45,12,21,88,-1 
1002,23,51,13,102,-1 
1003,0,83,12,97,-1 
1004,61,4,31,114,1 
1005,86,0,16,82,-1 
1006,0,80,11,108,1 
1007,38,61,15,90,1 
1008,57,13,13,94,1 
1009,0,76,15,88,1 
1010,10,57,27,83,-1 
1011,35,51,22,67,-1 
1012,20,56,13,97,-1 
1013,43,33,11,119,1 
1014,85,25,24,73,1 
1015,48,16,22,101,1 
1016,0,63,14,100,1 
1017,38,40,7,63,-1 
1018,72,0,19,87,-1 
1019,60,0,24,89,-1 
1020,0,77,25,79,-1 
1021,0,69,25,101,1 
1022,62,9,17,97,-1 
1023,0,89,12,86,-1 
1024,69,13,20,81,-1 
1025,58,0,17,101,-1 
1026,61,35,25,69,1 
1027,10,83,16,87,1 
1028,39,47,17,101,-1 
1029,96,0,14,92,1 
1030,62,0,16,84,1 
1031,69,17,18,86,1 
1032,30,44,17,100,1 
1033,26,44,20,96,1 
