trial, S1, S2, R, T, xi
131,71,23,23,71,1 
132,0,75,20,103,-1 
133,72,20,16,99,1 
134,0,76,18,93,-1 
135,0,73,15,100,-1 
136,54,26,16,82,1 
137,61,0,10,78,1 
138,36,32,16,87,1 
139,35,54,23,100,1 
140,68,0,25,97,-1 
141,60,2,22,83,1 
142,0,90,20,94,-1 
143,9,50,25,91,-1 
144,20,50,14,87,1 
145,59,24,14,77,1 
146,16,65,19,78,1 
147,10,47,15,95,1 
148,0,73,24,102,1 
149,83,1,11,73,1 
150,11,70,13,77,1 
151,15,50,20,98,1 
152,0,65,10,96,-1 
153,77,0,11,83,-1 
154,17,37,18,82,-1 
155,0,82,17,84,1 
156,32,23,27,93,-1 
157,53,7,28,99,1 
158,69,0,17,86,-1 
159,70,6,18,102,1 
160,67,0,20,105,1 
161,54,9,18,92,1 
162,23,71,17,88,1 
163,78,17,28,97,1 
164,68,14,15,89,1 
165,15,67,17,91,-1 
166,11,47,15,107,-1 
167,28,58,22,123,1 
168,0,72,20,94,1 
169,28,53,15,92,-1 
170,0,84,14,84,-1 
171,73,0,25,86,-1 
172,0,84,11,85,1 
173,55,6,18,106,1 
174,0,63,22,95,1 
175,30,36,8,96,1 
176,24,45,15,84,1 
177,0,55,18,88,1 
178,39,61,24,83,-1 
179,28,49,23,80,1 
180,61,9,15,88,-1 
181,83,0,8,90,-1 
182,0,64,20,93,1 
183,50,19,26,85,1 
184,59,5,11,95,1 
185,42,44,14,93,-1 
186,51,21,19,91,1 
187,2,82,8,75,1 
188,75,0,17,98,1 
189,72,0,26,86,1 
190,66,0,20,98,-1 
191,82,0,19,99,1 
192,20,67,18,75,1 
193,92,0,18,72,1 
194,10,57,23,80,-1 
195,23,63,15,80,1 
196,12,63,18,123,1 
197,13,49,15,98,-1 
198,0,85,13,92,-1 
199,68,0,13,101,-1 
200,5,67,11,121,-1 
201,46,17,22,102,-1 
202,0,56,23,84,-1 
203,56,0,16,85,-1 
204,30,67,15,81,1 
205,19,45,15,109,1 
206,25,29,12,86,1 
207,53,34,12,58,1 
208,87,19,13,96,-1 
209,28,44,22,94,1 
210,22,56,27,104,1 
211,42,36,15,103,1 
212,0,76,20,102,-1 
213,26,37,27,83,1 
214,0,91,15,80,1 
215,0,75,23,78,-1 
216,55,11,19,92,-1 
217,68,0,15,85,-1 
218,61,0,27,76,-1 
219,0,65,22,70,-1 
220,0,85,17,96,-1 
221,30,55,21,97,1 
222,42,21,16,84,1 
223,0,71,13,94,1 
224,22,31,19,100,1 
225,36,58,9,90,1 
226,38,53,8,69,-1 
227,40,31,17,81,1 
228,64,0,8,90,-1 
229,65,0,23,88,-1 
230,51,32,8,85,-1 
231,0,54,18,75,1 
232,69,2,8,87,-1 
233,80,0,18,89,-1 
234,45,30,17,105,1 
235,0,86,12,94,1 
236,0,88,12,77,1 
237,0,74,15,83,-1 
238,53,22,24,101,-1 
239,18,44,19,96,1 
240,11,45,21,113,1 
241,39,29,12,84,1 
242,36,12,18,104,-1 
243,34,18,23,108,-1 
244,31,38,22,95,1 
245,53,21,17,92,1 
246,6,59,18,80,-1 
247,79,0,11,74,-1 
248,3,48,24,83,-1 
249,16,62,26,100,-1 
250,49,34,23,87,1 
251,25,65,22,95,1 
252,0,78,16,81,1 
253,0,69,14,92,-1 
254,55,37,20,84,-1 
255,60,20,17,84,-1 
256,32,26,13,99,1 
257,0,66,20,101,1 
258,27,31,28,93,-1 
259,32,58,20,80,-1 
260,90,0,11,81,1 
261,5,80,16,92,1 
262,16,67,19,85,-1 
263,94,0,15,92,1 
264,65,12,18,90,1 
265,38,17,16,90,-1 
266,14,76,16,116,1 
267,0,63,18,98,-1 
268,58,29,27,80,-1 
269,5,45,25,104,-1 
270,52,23,16,79,1 
271,70,37,13,97,1 
272,56,4,16,94,1 
273,5,67,11,77,-1 
274,68,0,24,92,-1 
275,11,86,17,89,1 
276,6,36,19,91,-1 
277,49,25,13,92,1 
278,17,53,14,75,1 
279,31,45,16,81,-1 
280,23,73,10,83,-1 
281,11,72,10,86,1 
282,79,0,13,104,1 
283,9,78,11,89,1 
284,89,0,14,80,-1 
285,25,29,19,98,-1 
286,72,0,21,97,-1 
287,12,63,19,87,-1 
288,0,85,19,77,-1 
289,70,3,16,86,1 
290,78,0,19,96,1 
291,86,0,14,95,1 
292,0,57,25,93,1 
293,39,18,12,79,-1 
294,72,0,17,78,1 
295,69,0,8,100,-1 
296,75,0,21,86,1 
297,0,85,29,94,-1 
298,16,50,16,100,-1 
299,51,24,18,68,-1 
300,36,31,27,90,-1 
301,0,60,31,111,1 
302,21,61,15,90,1 
303,51,33,16,84,-1 
304,77,0,27,89,1 
305,0,65,11,70,1 
306,0,60,17,106,1 
307,51,8,20,105,1 
308,6,53,20,86,-1 
309,43,21,12,105,-1 
310,23,50,20,73,1 
311,69,12,15,83,1 
312,0,61,22,104,1 
313,61,0,29,90,1 
314,73,20,14,86,1 
315,0,82,14,69,1 
316,74,5,16,86,1 
317,103,0,23,84,-1 
318,84,0,18,82,-1 
319,72,0,8,88,1 
320,0,66,24,86,1 
321,28,57,17,90,-1 
322,31,36,20,92,1 
323,34,25,21,89,-1 
324,66,4,13,81,1 
325,53,13,31,121,1 
326,32,41,25,95,1 
327,55,5,14,81,1 
328,35,20,23,80,1 
329,0,59,32,80,-1 
330,12,60,15,99,-1 
331,73,0,11,80,1 
332,101,0,10,93,1 
333,61,0,19,97,-1 
334,35,19,17,98,1 
335,0,69,14,84,1 
336,0,79,17,75,-1 
337,0,65,13,88,-1 
338,65,8,25,80,1 
339,37,40,18,82,-1 
340,18,71,18,77,-1 
341,27,36,21,110,-1 
342,74,9,21,81,-1 
343,22,26,21,122,1 
344,85,0,20,95,1 
345,70,0,21,110,1 
346,91,0,16,83,-1 
347,54,23,21,83,1 
348,80,7,23,84,1 
349,67,0,28,90,-1 
350,49,8,17,103,1 
351,39,22,21,93,1 
352,0,95,23,74,-1 
353,26,52,11,83,-1 
354,78,0,21,101,1 
355,0,82,17,97,-1 
356,0,72,15,76,1 
357,91,0,14,84,1 
358,63,0,19,97,-1 
359,82,0,25,92,1 
360,56,0,17,102,1 
361,9,80,12,87,1 
362,74,0,13,82,1 
363,64,0,16,83,1 
364,46,16,23,79,1 
365,0,78,18,99,1 
366,57,20,18,78,-1 
367,25,50,29,84,-1 
368,52,41,17,104,1 
369,0,77,13,108,1 
370,6,78,23,81,-1 
371,33,54,20,87,-1 
372,4,63,22,64,1 
373,67,22,11,79,-1 
374,0,91,20,85,-1 
375,0,70,13,96,-1 
376,20,44,19,88,-1 
377,2,79,18,92,-1 
378,31,59,22,108,-1 
379,0,62,16,92,-1 
380,23,59,18,80,-1 
381,0,63,10,104,-1 
382,0,85,13,93,-1 
383,72,0,16,64,-1 
384,53,2,17,95,-1 
385,42,44,12,90,1 
386,0,72,32,87,-1 
387,90,8,12,78,-1 
388,0,107,12,69,1 
389,46,27,22,85,-1 
390,52,20,13,97,1 
391,80,0,20,85,1 
392,81,3,11,97,1 
393,66,0,18,110,1 
394,31,32,20,90,1 
395,0,58,12,94,-1 
396,75,12,11,79,-1 
397,100,0,7,66,-1 
398,0,80,14,92,-1 
399,0,89,18,73,1 
400,39,21,26,102,-1 
401,100,0,17,86,1 
402,57,21,16,83,1 
403,5,84,12,77,1 
404,45,32,9,78,1 
405,50,36,22,90,1 
406,61,7,22,96,1 
407,35,5,28,94,-1 
408,63,12,13,98,1 
409,0,53,30,85,1 
410,48,22,15,93,1 
411,28,31,19,99,-1 
412,41,32,22,101,1 
413,4,58,25,78,-1 
414,0,85,14,83,1 
415,24,65,16,77,1 
416,0,64,13,92,1 
417,5,73,15,77,-1 
418,0,64,22,84,-1 
419,35,41,13,86,-1 
420,38,51,20,99,1 
421,0,89,7,85,1 
422,29,51,14,84,1 
423,0,71,11,75,1 
424,59,17,24,76,-1 
425,0,58,13,102,1 
426,48,41,14,86,-1 
427,0,59,12,93,-1 
428,71,10,17,100,-1 
429,81,0,25,91,1 
430,23,7,34,105,1 
431,6,61,22,86,-1 
432,0,81,16,109,-1 
433,31,43,14,87,-1 
434,47,23,24,101,1 
435,0,105,19,100,-1 
436,18,47,14,90,1 
437,27,36,30,82,1 
438,0,94,16,98,-1 
439,40,45,11,70,-1 
440,2,60,23,101,1 
441,78,0,16,85,1 
442,88,0,14,76,1 
443,5,55,8,86,1 
444,35,28,10,118,1 
445,24,44,25,76,1 
446,0,60,20,110,-1 
447,5,63,13,81,-1 
448,51,1,21,92,-1 
449,50,0,26,98,-1 
450,36,18,19,87,-1 
451,19,63,18,96,-1 
452,47,0,25,113,-1 
453,0,55,19,98,1 
454,46,11,23,87,1 
455,24,93,17,77,1 
456,26,47,16,81,-1 
457,0,78,19,89,-1 
458,10,67,14,88,-1 
459,0,71,26,69,-1 
460,0,45,27,94,1 
461,5,42,27,100,1 
462,46,25,13,78,-1 
463,55,0,35,105,1 
464,24,49,19,100,1 
465,0,65,25,81,-1 
466,28,62,21,86,1 
467,44,23,17,96,1 
468,44,24,13,72,1 
469,61,15,19,78,-1 
470,51,19,11,97,1 
471,9,61,17,97,1 
472,57,4,24,95,1 
473,76,12,13,86,1 
474,39,61,16,73,1 
475,21,42,16,90,1 
476,10,80,18,84,-1 
477,35,32,13,83,1 
478,0,58,17,104,-1 
479,1,57,22,97,1 
480,16,73,19,79,1 
481,75,0,21,108,-1 
482,0,66,15,94,1 
483,61,8,13,73,-1 
484,0,48,14,95,1 
485,44,9,22,113,-1 
486,29,18,29,99,-1 
487,0,63,29,103,1 
488,39,26,13,73,-1 
489,61,0,18,112,1 
490,48,29,20,78,1 
491,5,79,10,86,-1 
492,0,73,8,83,1 
493,79,0,15,103,1 
494,0,75,9,78,-1 
495,0,91,12,101,1 
496,0,64,21,95,-1 
497,45,14,23,107,1 
498,67,0,21,89,1 
499,42,30,8,90,1 
500,74,4,8,82,-1 
501,54,8,17,82,-1 
502,47,26,17,95,1 
503,82,0,19,94,1 
504,31,34,20,101,-1 
505,34,39,20,81,-1 
506,13,53,18,92,-1 
507,0,74,21,110,-1 
508,18,52,19,84,1 
509,21,65,15,100,-1 
510,43,0,28,97,1 
511,77,0,9,82,-1 
512,29,49,18,87,1 
513,0,74,25,90,1 
514,53,36,16,77,-1 
515,18,40,16,89,-1 
516,75,0,24,91,-1 
517,60,20,17,81,-1 
518,27,48,14,88,1 
519,12,52,15,101,1 
520,9,64,15,101,-1 
521,38,58,14,54,-1 
522,72,0,14,78,-1 
523,27,23,24,120,-1 
524,0,62,16,68,-1 
525,64,0,31,105,-1 
526,0,70,21,101,1 
527,41,21,14,90,1 
528,14,39,23,94,-1 
529,0,81,12,94,-1 
530,85,15,22,85,-1 
531,20,37,23,94,1 
532,41,28,23,106,1 
533,40,29,13,89,-1 
534,25,43,23,102,1 
535,0,71,23,94,-1 
536,77,17,12,106,1 
537,0,91,11,87,-1 
538,40,40,10,94,1 
539,54,20,12,86,1 
540,56,41,16,82,1 
541,47,0,24,102,-1 
542,13,52,12,95,-1 
543,51,0,25,90,-1 
544,69,0,15,100,1 
545,70,25,23,96,-1 
546,68,0,22,100,1 
547,74,9,16,76,-1 
548,49,0,9,113,-1 
549,72,0,19,83,-1 
550,30,63,16,88,1 
551,58,15,28,81,1 
552,14,67,10,79,1 
553,0,54,12,99,1 
554,78,0,25,74,-1 
555,70,42,10,81,1 
556,46,26,29,82,-1 
557,29,48,18,93,1 
558,0,67,17,88,1 
559,112,0,13,74,-1 
560,13,34,20,116,1 
561,0,70,11,104,1 
562,0,58,12,85,1 
563,2,70,27,87,1 
564,80,3,15,96,-1 
565,7,84,8,84,1 
566,4,71,15,77,1 
567,81,0,22,80,1 
568,77,0,21,82,-1 
569,0,79,25,88,1 
570,71,0,23,86,-1 
571,10,58,14,99,1 
572,0,114,20,91,1 
573,0,78,13,88,-1 
574,35,31,17,75,-1 
575,57,26,13,93,-1 
576,8,56,22,85,1 
577,6,52,19,104,-1 
578,12,59,24,96,-1 
579,13,61,18,98,-1 
580,0,78,14,99,1 
581,73,3,26,68,1 
582,49,22,10,83,-1 
583,25,63,20,84,-1 
584,7,61,14,94,-1 
585,24,49,19,98,-1 
586,105,0,20,99,-1 
587,13,62,15,83,1 
588,70,0,21,72,-1 
589,32,20,25,84,-1 
590,0,71,23,105,-1 
591,6,56,18,82,1 
592,36,32,24,93,-1 
593,0,84,14,92,-1 
594,15,65,11,74,-1 
595,63,0,17,91,1 
596,39,26,16,94,-1 
597,72,0,25,105,-1 
598,53,34,10,89,1 
599,63,8,20,113,1 
600,0,65,23,94,-1 
601,2,65,21,96,-1 
602,0,85,16,80,1 
603,44,35,18,77,-1 
604,45,42,5,70,-1 
605,69,0,15,108,1 
606,0,112,15,68,1 
607,0,96,16,94,1 
608,16,51,22,81,-1 
609,69,7,25,81,1 
610,0,61,16,108,-1 
611,45,18,14,89,1 
612,19,72,23,92,1 
613,29,56,17,82,-1 
614,6,73,20,67,-1 
615,53,10,22,81,-1 
616,6,83,15,83,-1 
617,63,0,20,106,-1 
618,0,69,16,90,1 
619,1,61,19,103,1 
620,58,0,16,94,1 
621,13,66,23,68,-1 
622,33,48,16,77,1 
623,0,83,18,100,1 
624,0,115,12,86,1 
625,13,59,15,88,1 
626,37,24,12,63,1 
627,0,69,16,106,1 
628,73,0,19,94,-1 
629,48,28,16,92,1 
630,14,48,23,77,1 
631,25,65,12,98,1 
632,0,45,31,98,-1 
633,65,0,13,99,1 
634,43,30,14,80,-1 
635,0,71,22,91,1 
636,62,13,11,88,1 
637,5,77,11,90,-1 
638,40,26,17,89,1 
639,32,34,18,83,-1 
640,94,0,15,80,1 
641,65,12,13,88,1 
642,32,30,9,92,1 
643,38,30,17,90,-1 
644,75,0,29,89,1 
645,0,69,24,92,-1 
646,73,0,14,87,1 
647,0,78,11,92,-1 
648,71,0,11,89,1 
649,82,0,12,74,-1 
650,57,4,22,86,-1 
651,0,80,15,89,1 
652,31,51,16,89,-1 
653,24,75,12,67,-1 
654,0,54,18,99,1 
655,36,34,10,69,-1 
656,10,54,19,78,-1 
657,2,79,14,86,1 
658,68,1,27,82,-1 
659,0,81,12,75,-1 
660,73,0,20,95,-1 
661,84,0,14,93,1 
662,59,9,23,109,1 
663,92,0,15,82,1 
664,19,61,18,92,-1 
665,74,5,13,101,1 
666,40,51,17,80,-1 
667,23,28,12,95,-1 
668,25,57,12,85,1 
669,30,56,15,77,1 
670,49,19,13,84,-1 
671,4,74,17,101,-1 
672,58,7,15,93,-1 
673,73,1,18,94,1 
674,52,11,20,82,1 
675,82,0,20,88,1 
676,0,74,13,89,-1 
677,0,61,16,99,1 
678,37,33,19,78,1 
679,75,0,19,115,1 
680,67,2,24,88,-1 
681,62,0,22,98,1 
682,62,13,24,92,-1 
683,63,37,27,79,-1 
684,6,61,16,79,-1 
685,4,45,22,92,1 
686,84,0,14,84,-1 
687,62,29,17,92,1 
688,87,0,17,83,1 
689,62,3,12,89,-1 
690,24,42,20,97,-1 
691,28,50,20,78,-1 
692,19,52,16,94,1 
693,79,0,27,90,-1 
694,22,59,25,98,-1 
695,54,9,9,82,-1 
696,21,38,17,100,-1 
697,37,28,22,82,-1 
698,76,0,28,93,1 
699,44,37,20,96,-1 
700,56,7,17,93,1 
701,23,23,24,97,-1 
702,68,13,17,81,1 
703,62,22,19,74,1 
704,79,7,16,87,1 
705,0,72,10,100,-1 
706,0,76,19,87,-1 
707,0,72,28,103,1 
708,55,16,26,78,-1 
709,38,49,20,86,1 
710,3,73,12,102,1 
711,87,0,21,99,-1 
712,0,102,13,76,-1 
713,50,22,19,99,-1 
714,72,0,13,88,1 
715,61,23,19,106,1 
716,0,60,22,98,-1 
717,6,57,22,94,-1 
718,108,0,18,91,-1 
719,2,64,17,97,-1 
720,0,98,14,74,-1 
721,80,0,25,92,1 
722,2,84,14,74,-1 
723,0,69,21,96,1 
724,40,31,22,106,-1 
725,73,0,20,102,-1 
726,36,26,27,111,1 
727,35,24,14,94,1 
728,75,0,9,87,1 
729,30,51,17,87,-1 
730,72,18,16,93,-1 
731,74,36,15,80,-1 
732,21,47,19,94,1 
733,56,0,18,84,-1 
734,50,19,21,119,-1 
735,0,65,10,88,-1 
736,33,42,21,86,-1 
737,0,65,30,100,-1 
738,43,18,18,78,1 
739,37,41,18,87,-1 
740,48,0,21,116,1 
741,17,66,18,63,1 
742,13,84,13,92,-1 
743,26,47,19,94,-1 
744,0,61,29,89,-1 
745,93,0,7,75,1 
746,0,68,21,97,1 
747,12,73,21,84,-1 
748,18,42,17,78,1 
749,71,0,14,93,1 
750,63,26,12,83,1 
751,68,0,24,75,-1 
752,0,86,12,106,-1 
753,77,0,16,95,-1 
754,4,57,23,116,1 
755,17,38,20,105,-1 
756,12,40,21,85,1 
757,0,61,17,93,-1 
758,32,21,18,92,1 
759,30,43,22,82,1 
760,63,0,22,96,-1 
761,63,0,28,81,-1 
762,37,33,11,81,-1 
763,71,0,17,109,-1 
764,0,84,16,78,-1 
765,65,3,28,88,-1 
766,70,0,23,92,1 
767,9,55,18,109,1 
768,61,5,16,89,1 
769,13,52,24,106,1 
770,40,16,15,83,-1 
771,104,0,14,93,-1 
772,3,93,13,83,1 
773,40,46,19,81,-1 
774,94,0,21,82,-1 
775,62,22,14,90,-1 
776,25,27,19,86,-1 
777,0,67,19,94,1 
778,13,32,18,97,1 
779,52,23,13,89,1 
780,0,75,33,130,-1 
781,86,29,20,74,1 
782,0,63,18,107,-1 
783,14,36,20,79,1 
784,38,30,23,73,-1 
785,62,0,12,88,1 
786,73,0,21,92,1 
787,43,31,16,100,-1 
788,41,19,14,86,1 
789,0,80,14,78,-1 
790,55,14,9,70,-1 
791,77,5,17,97,-1 
792,17,55,16,93,1 
793,62,40,17,68,1 
794,104,0,10,76,1 
795,0,72,16,81,1 
796,46,47,15,94,1 
797,37,48,12,88,1 
798,83,6,8,94,1 
799,0,43,24,97,1 
800,73,33,15,78,1 
801,0,101,20,98,-1 
802,58,17,17,99,-1 
803,42,9,13,107,1 
804,30,38,19,84,-1 
805,89,0,13,84,-1 
806,15,65,16,81,-1 
807,34,52,18,85,1 
808,88,0,18,106,-1 
809,0,81,18,92,1 
810,78,12,15,116,-1 
811,35,78,11,84,1 
812,56,3,13,94,-1 
813,5,55,18,94,-1 
814,78,5,16,86,-1 
815,97,0,21,76,1 
816,0,83,11,94,1 
817,51,0,16,97,-1 
818,66,0,21,85,1 
819,58,0,19,115,-1 
820,0,104,20,79,-1 
821,61,15,14,93,1 
822,18,43,27,97,-1 
823,0,71,19,107,1 
824,69,0,19,92,-1 
825,49,34,15,102,-1 
826,46,14,23,92,-1 
827,0,83,19,80,1 
828,0,37,26,94,-1 
829,71,0,18,71,1 
830,0,104,12,80,1 
831,28,46,15,96,-1 
832,9,78,11,79,1 
833,69,21,29,85,-1 
834,58,23,11,84,1 
835,1,66,24,85,-1 
836,61,0,12,83,1 
837,0,95,15,80,1 
838,13,65,11,98,1 
839,0,91,12,65,1 
840,0,62,19,90,-1 
841,2,45,25,126,1 
842,26,36,21,106,1 
843,85,0,20,103,-1 
844,0,86,12,87,1 
845,27,33,19,124,-1 
846,3,80,27,103,1 
847,16,11,22,93,-1 
848,0,69,28,95,1 
849,54,0,25,92,-1 
850,36,20,18,92,-1 
851,12,48,22,120,1 
852,64,8,12,91,-1 
853,23,50,18,89,-1 
854,2,90,17,88,1 
855,72,0,21,91,-1 
856,15,59,28,95,1 
857,52,0,25,85,1 
858,47,19,27,85,-1 
859,71,0,20,94,1 
860,11,65,18,88,1 
861,77,2,17,86,-1 
862,60,17,16,85,-1 
863,17,49,14,89,-1 
864,5,82,10,71,-1 
865,67,7,12,108,-1 
866,0,56,19,87,1 
867,64,0,13,94,-1 
868,16,65,13,77,1 
869,55,22,18,104,1 
870,0,64,14,77,-1 
871,40,20,24,84,1 
872,49,10,23,94,-1 
873,17,37,16,88,-1 
874,2,64,29,99,1 
875,0,67,21,100,-1 
876,60,0,18,101,-1 
877,0,66,17,91,1 
878,16,55,11,97,1 
879,72,3,17,105,-1 
880,30,43,13,88,-1 
881,28,32,21,108,1 
882,0,80,22,96,-1 
883,67,0,20,79,1 
884,45,27,12,103,-1 
885,31,37,17,84,1 
886,66,0,21,88,1 
887,20,43,22,92,-1 
888,61,0,29,92,-1 
889,41,0,31,96,-1 
890,0,90,20,91,-1 
891,11,59,17,88,1 
892,82,0,19,72,1 
893,32,33,18,73,-1 
894,8,61,12,97,-1 
895,71,0,11,91,-1 
896,7,50,22,92,1 
897,0,77,16,80,-1 
898,11,55,13,84,-1 
899,0,82,26,93,1 
900,80,6,19,79,1 
901,16,64,8,92,-1 
902,47,28,16,73,1 
903,20,65,17,77,1 
904,39,37,16,74,-1 
905,76,7,11,81,-1 
906,6,59,24,91,1 
907,13,44,18,90,-1 
908,32,37,18,77,-1 
909,0,81,15,117,1 
910,86,0,15,97,-1 
911,0,88,26,91,1 
912,42,12,23,105,1 
913,64,0,31,107,-1 
914,22,51,23,89,-1 
915,57,19,28,99,-1 
916,0,80,13,78,-1 
917,0,65,17,108,-1 
918,48,19,18,95,-1 
919,52,9,16,94,-1 
920,41,57,18,91,-1 
921,48,17,20,99,1 
922,21,51,22,78,-1 
923,40,45,13,102,1 
924,0,86,8,86,1 
925,86,0,33,96,1 
926,30,46,25,94,-1 
927,37,0,17,101,1 
928,29,26,24,90,1 
929,21,47,18,104,-1 
930,6,57,16,84,1 
931,40,44,20,100,1 
932,58,15,25,87,1 
933,68,20,20,72,1 
934,34,25,13,85,-1 
935,0,74,12,67,-1 
936,33,40,22,87,1 
937,80,0,20,73,-1 
938,0,61,16,89,1 
939,21,49,15,98,1 
940,67,0,18,86,-1 
941,26,48,16,100,-1 
942,24,45,15,89,-1 
943,22,68,7,81,-1 
944,75,0,25,94,1 
945,0,65,6,91,-1 
946,62,26,22,89,1 
947,50,26,19,94,1 
948,67,0,21,99,1 
949,40,49,18,67,1 
950,43,40,19,70,1 
951,86,0,18,72,-1 
952,16,54,21,107,-1 
953,42,37,13,87,-1 
954,55,9,25,84,-1 
955,50,18,14,82,1 
956,0,48,29,92,-1 
957,46,10,24,109,1 
958,82,0,12,94,1 
959,52,14,10,104,-1 
960,14,49,15,87,-1 
961,66,0,16,93,1 
962,80,0,22,101,1 
963,60,6,27,91,1 
964,95,9,11,87,1 
965,0,72,17,88,1 
966,45,48,8,85,-1 
967,59,23,19,109,-1 
968,20,51,22,99,-1 
969,26,56,21,94,-1 
970,0,71,25,90,-1 
971,0,68,17,95,-1 
972,23,55,22,107,-1 
973,31,40,20,98,-1 
974,79,0,16,82,1 
975,20,71,16,81,-1 
976,60,0,18,86,-1 
977,37,37,23,95,1 
978,0,71,21,81,1 
979,0,78,14,85,1 
980,50,12,16,82,1 
981,5,67,23,100,1 
982,95,0,23,92,1 
983,2,70,14,90,-1 
984,74,0,22,87,-1 
985,43,27,28,86,-1 
986,13,61,18,82,-1 
987,35,36,18,120,1 
988,44,29,11,79,1 
989,12,69,26,95,1 
990,35,34,13,82,-1 
991,0,83,11,109,1 
992,40,27,10,93,1 
993,65,17,13,84,-1 
994,87,0,13,79,-1 
995,44,22,20,105,1 
996,51,10,21,87,1 
997,0,57,20,84,-1 
998,49,21,20,92,-1 
999,23,61,16,86,-1 
1000,0,73,20,80,-1 
1001,12,55,18,83,1 
1002,63,6,15,85,1 
1003,25,24,18,105,-1 
1004,14,55,26,87,1 
1005,23,47,22,100,1 
1006,57,31,14,90,1 
1007,0,74,17,74,-1 
1008,26,55,16,83,1 
1009,2,47,21,110,-1 
1010,76,0,16,79,1 
1011,0,73,19,102,-1 
1012,0,59,18,91,1 
1013,18,67,25,82,-1 
1014,0,66,22,84,1 
1015,43,23,23,96,1 
1016,59,7,16,93,-1 
1017,76,2,9,95,-1 
1018,54,7,13,104,1 
1019,0,87,20,93,-1 
1020,22,59,17,87,-1 
1021,55,30,22,100,1 
1022,63,23,17,76,-1 
1023,55,16,11,91,-1 
1024,107,0,15,86,1 
1025,66,0,15,90,-1 
1026,75,0,12,111,-1 
1027,93,3,8,103,1 
1028,56,26,12,72,1 
1029,0,71,20,84,-1 
1030,72,9,14,85,1 
1031,57,0,30,90,-1 
1032,44,30,18,89,1 
