nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50010,0.50866,0.57103,0.86878,0.97780,0.88477,0.81248,0.79992,0.79957
0.50070,0.50553,0.57338,0.86931,0.97849,0.88246,0.80459,0.79056,0.79085
0.50327,0.50722,0.57319,0.86982,0.97707,0.87766,0.79367,0.77939,0.77369
0.50101,0.50680,0.57416,0.87109,0.97722,0.87330,0.78397,0.77013,0.76707
0.50241,0.50661,0.57576,0.87012,0.97643,0.87050,0.78133,0.76572,0.76359
