nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.52558,0.53579,0.59606,0.87551,0.97525,0.82280,0.72902,0.71539,0.71397
0.50477,0.51519,0.57791,0.87014,0.97198,0.79185,0.68143,0.66544,0.66223
0.50404,0.50869,0.57533,0.86842,0.96892,0.77814,0.65514,0.63956,0.63935
