# richness0,1,2,3,4,5,6
4947,2163,1996,774,111,9,0
5180,2103,1917,693,102,5,0
5719,1842,1690,651,91,7,0
8742,706,395,137,20,0,0
9687,309,4,0,0,0,0
4138,5849,13,0,0,0,0
902,9064,34,0,0,0,0
616,9356,28,0,0,0,0
599,9362,39,0,0,0,0
