# richness0,1,2,3,4,5,6,7,8,9,10
4930,655,1422,1607,951,346,76,13,0,0,0
5039,683,1422,1523,947,307,71,8,0,0,0
5613,715,1257,1275,773,291,66,10,0,0,0
7996,988,426,352,158,66,14,0,0,0,0
7471,2468,59,2,0,0,0,0,0,0,0
219,9264,512,5,0,0,0,0,0,0,0
0,9115,880,5,0,0,0,0,0,0,0
0,8983,1009,8,0,0,0,0,0,0,0
0,9059,932,9,0,0,0,0,0,0,0
