# richness0,1,2,3,4,5,6,7,8,9,10
0,4860,1910,1250,1004,642,262,63,9,0,0
0,4884,1876,1282,998,641,250,59,8,2,0
0,4911,2113,1223,935,528,211,68,9,2,0
0,5246,2975,1056,467,169,67,14,6,0,0
0,4565,3778,1351,272,32,2,0,0,0,0
0,3803,3854,1783,490,66,4,0,0,0,0
0,3719,3825,1835,539,73,9,0,0,0,0
0,3673,3871,1869,513,65,9,0,0,0,0
0,3785,3800,1794,535,82,4,0,0,0,0
