# richness0,1,2,3,4,5,6,7,8,9,10
5042,1222,1866,1317,464,81,8,0,0,0,0
5091,1143,1918,1280,461,97,9,1,0,0,0
5836,1007,1615,1086,367,82,7,0,0,0,0
9093,259,331,214,87,15,1,0,0,0,0
9995,3,2,0,0,0,0,0,0,0,0
9995,5,0,0,0,0,0,0,0,0,0
9999,1,0,0,0,0,0,0,0,0,0
9994,6,0,0,0,0,0,0,0,0,0
9995,5,0,0,0,0,0,0,0,0,0
