# richness0,1,2,3,4,5,6
0,5480,2358,1390,632,132,8
0,5433,2393,1448,603,115,8
0,5662,2380,1286,562,103,7
0,5745,2981,980,254,39,1
0,5197,3527,1096,172,8,0
0,4629,3598,1525,235,13,0
0,4506,3575,1671,236,12,0
0,4505,3578,1633,270,14,0
0,4439,3686,1619,239,17,0
