# richness0,1,2,3,4,5,6,7,8,9,10
178,5570,1430,1382,906,401,112,20,1,0,0
197,5724,1338,1382,838,395,99,26,1,0,0
200,6031,1352,1170,797,331,96,19,4,0,0
131,7870,1226,451,209,96,15,2,0,0,0
15,8226,1607,142,7,3,0,0,0,0,0
0,6785,2844,354,17,0,0,0,0,0,0
0,6512,3030,434,24,0,0,0,0,0,0
0,6374,3146,444,34,2,0,0,0,0,0
0,6521,3005,453,20,1,0,0,0,0,0
