# richness0,1,2,3,4,5,6,7,8,9,10
4953,890,1710,1377,760,268,35,7,0,0,0
5039,964,1574,1422,732,223,43,3,0,0,0
5690,883,1355,1157,670,195,44,6,0,0,0
8804,387,344,277,141,41,5,1,0,0,0
9886,105,8,1,0,0,0,0,0,0,0
5358,4632,10,0,0,0,0,0,0,0,0
495,9471,34,0,0,0,0,0,0,0,0
229,9720,51,0,0,0,0,0,0,0,0
217,9733,50,0,0,0,0,0,0,0,0
