# richness0,1,2,3,4
0,5866,2895,1064,175
1,5913,2851,1051,184
0,6014,2842,960,184
0,6211,3104,614,71
0,5671,3652,645,32
0,5002,4094,847,57
0,4935,4036,958,71
0,5024,3940,966,70
0,4980,4021,943,56
