nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.55259,0.55815,0.61990,0.89767,0.99811,0.99912,0.99916,0.99920,0.99906
0.56902,0.57390,0.63190,0.90155,0.99819,0.99907,0.99913,0.99902,0.99888
0.57765,0.58216,0.64310,0.90402,0.99760,0.99899,0.99886,0.99900,0.99906
0.57953,0.58256,0.64181,0.90359,0.99783,0.99871,0.99901,0.99888,0.99900
0.58010,0.58436,0.64270,0.90341,0.99781,0.99892,0.99903,0.99890,0.99888
