nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.06287,0.06099,0.05453,0.01442,0.00013,0.00001,0.00001,0.00002,0.00001
0.01871,0.01873,0.01647,0.00413,0.00002,0.00000,0.00000,0.00000,0.00000
0.00428,0.00384,0.00333,0.00065,0.00000,0.00000,0.00000,0.00000,0.00000
0.00036,0.00038,0.00031,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
