nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.61546,0.61914,0.67443,0.91209,0.99824,0.99913,0.99917,0.99922,0.99907
0.58773,0.59263,0.64837,0.90568,0.99821,0.99907,0.99913,0.99902,0.99888
0.58193,0.58600,0.64643,0.90467,0.99760,0.99899,0.99886,0.99900,0.99906
0.57989,0.58294,0.64212,0.90363,0.99783,0.99871,0.99901,0.99888,0.99900
0.58010,0.58437,0.64271,0.90341,0.99781,0.99892,0.99903,0.99890,0.99888
