nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.04596,0.04582,0.04120,0.01170,0.00042,0.00018,0.00008,0.00013,0.00009
0.00755,0.00760,0.00653,0.00201,0.00000,0.00000,0.00001,0.00000,0.00000
0.00085,0.00073,0.00056,0.00015,0.00000,0.00000,0.00000,0.00000,0.00000
