nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.53048,0.53858,0.60376,0.89459,0.99745,0.99768,0.99715,0.99732,0.99699
