nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.24274,0.23890,0.20449,0.05406,0.00415,0.03457,0.06795,0.07238,0.07505
0.06523,0.06511,0.05543,0.01397,0.00069,0.00294,0.00561,0.00547,0.00576
0.01133,0.01102,0.00905,0.00229,0.00007,0.00020,0.00025,0.00043,0.00028
