nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.02993,0.03006,0.02633,0.01178,0.01084,0.09494,0.12081,0.12076,0.11955
0.02387,0.02314,0.02112,0.00732,0.00342,0.02782,0.04488,0.04646,0.04675
0.01766,0.01685,0.01565,0.00497,0.00117,0.00655,0.01141,0.01313,0.01279
