nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.35104,0.34786,0.30561,0.12150,0.12199,0.29440,0.31576,0.31810,0.32031
0.11089,0.10973,0.09696,0.03648,0.02584,0.04896,0.05137,0.05159,0.04979
0.02321,0.02333,0.01964,0.00740,0.00397,0.00621,0.00619,0.00563,0.00613
