nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00101,0.00147,0.00652,0.03453,0.09455,0.01573,0.01102,0.01035,0.01046
0.00016,0.00044,0.00305,0.01400,0.03425,0.00229,0.00111,0.00117,0.00141
0.00007,0.00013,0.00142,0.00757,0.01532,0.00067,0.00053,0.00039,0.00039
