nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.04242,0.04208,0.03697,0.01315,0.00655,0.06061,0.09899,0.10365,0.10267
0.02978,0.03084,0.02609,0.00836,0.00186,0.01209,0.02433,0.02636,0.02707
0.01858,0.01855,0.01654,0.00498,0.00047,0.00190,0.00335,0.00454,0.00385
