nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.40663,0.40587,0.40191,0.39367,0.40509,0.42256,0.42430,0.42357,0.42495
0.11976,0.12064,0.11675,0.11608,0.11625,0.11563,0.11762,0.11912,0.11715
0.02595,0.02589,0.02586,0.02506,0.02386,0.02443,0.02374,0.02375,0.02452
