trial, S1, S2, R, T, xi
121,0,0,53,109,-1 
122,0,0,55,121,-1 
123,0,0,39,122,-1 
124,30,67,19,59,1 
125,0,0,41,120,-1 
126,61,72,21,42,1 
127,0,89,22,57,1 
128,91,0,34,54,1 
129,44,79,11,45,1 
130,57,48,31,63,1 
131,14,0,19,103,-1 
132,0,0,53,122,-1 
133,0,103,17,49,1 
134,119,0,20,49,1 
135,9,67,21,82,1 
136,0,0,44,124,-1 
137,0,123,25,44,1 
138,11,0,29,129,-1 
139,0,2,32,118,-1 
140,92,0,23,52,1 
141,6,126,23,43,1 
142,9,105,20,38,1 
143,21,68,18,56,1 
144,64,46,24,53,1 
145,131,0,14,51,1 
146,0,0,46,130,-1 
147,107,0,21,52,1 
148,45,81,20,60,1 
149,0,124,9,44,1 
150,4,116,20,63,1 
151,64,36,33,41,1 
152,0,0,51,105,-1 
153,29,86,13,43,1 
154,113,0,28,45,1 
155,107,11,19,44,1 
156,67,40,20,46,1 
157,0,6,22,102,-1 
158,17,0,28,108,-1 
159,0,0,52,124,-1 
160,135,0,21,33,1 
161,48,36,25,59,1 
162,35,61,30,61,1 
163,119,17,20,39,1 
164,8,121,16,47,1 
165,0,0,64,116,-1 
166,13,100,13,51,1 
167,7,87,16,56,1 
168,0,0,57,116,-1 
169,100,22,21,39,1 
170,0,98,22,45,1 
171,47,65,21,46,1 
172,0,99,30,50,1 
173,0,2,36,112,-1 
174,66,32,15,48,1 
175,33,52,24,63,1 
176,0,0,62,116,-1 
177,0,0,51,151,-1 
178,120,0,20,50,1 
179,102,0,18,68,1 
180,0,0,63,146,-1 
181,0,0,35,106,-1 
182,71,30,17,51,1 
183,79,0,30,61,1 
184,53,43,16,59,1 
185,96,0,16,65,1 
186,0,85,27,70,1 
187,0,0,43,130,-1 
188,0,0,69,125,-1 
189,5,81,16,56,1 
190,0,0,55,120,-1 
191,69,28,23,52,1 
192,0,0,42,122,-1 
193,0,91,17,50,1 
194,101,0,14,54,1 
195,0,96,29,53,1 
196,109,10,21,47,1 
197,103,3,20,52,1 
198,3,0,35,126,-1 
199,126,0,22,44,1 
200,0,0,49,116,-1 
201,0,0,60,123,-1 
202,0,0,61,156,-1 
203,0,0,51,126,-1 
204,0,14,23,120,-1 
205,7,0,39,133,-1 
206,0,0,44,132,-1 
207,8,0,19,110,-1 
208,0,0,46,127,-1 
209,72,39,18,43,1 
210,0,0,44,137,-1 
211,0,0,42,121,-1 
212,18,0,21,107,-1 
213,26,88,29,58,1 
214,0,0,55,112,-1 
215,0,0,44,106,-1 
216,0,0,50,122,-1 
217,26,67,18,59,1 
218,74,39,19,45,1 
219,22,86,18,63,1 
220,11,70,25,63,1 
221,44,27,20,58,1 
222,0,0,45,121,-1 
223,0,9,24,116,-1 
224,65,32,27,50,1 
225,0,0,53,131,-1 
226,72,49,15,59,1 
227,0,108,11,41,1 
228,10,71,40,82,1 
229,0,0,48,134,-1 
230,0,12,18,100,-1 
231,0,6,21,117,-1 
232,0,0,52,134,-1 
233,0,0,54,130,-1 
234,94,36,23,34,1 
235,0,0,63,123,-1 
236,74,6,14,43,1 
237,15,96,11,47,1 
238,0,0,51,133,-1 
239,0,0,48,126,-1 
240,0,0,51,135,-1 
241,44,35,29,63,1 
242,0,0,52,123,-1 
243,65,7,26,51,1 
244,85,0,34,60,1 
245,0,6,25,104,-1 
246,0,123,21,43,1 
247,0,0,40,116,-1 
248,0,0,42,127,-1 
249,0,0,39,124,-1 
250,0,0,43,126,-1 
251,0,20,14,85,-1 
252,16,0,17,106,-1 
253,0,0,55,108,-1 
254,0,0,56,136,-1 
255,0,0,33,122,-1 
256,56,61,25,55,1 
257,0,112,27,51,1 
258,0,0,73,136,-1 
259,0,24,25,111,-1 
260,0,0,45,115,-1 
261,0,7,33,99,-1 
262,0,16,12,106,-1 
263,92,0,15,58,1 
264,0,0,47,125,-1 
265,0,0,48,109,-1 
266,48,51,22,51,1 
267,68,50,24,54,1 
268,109,0,16,65,1 
269,0,0,48,113,-1 
270,0,0,56,115,-1 
271,105,0,22,66,1 
272,9,86,17,60,1 
273,1,0,33,120,-1 
274,87,22,13,44,1 
275,2,113,20,43,1 
276,0,0,58,135,-1 
277,0,0,63,114,-1 
278,0,0,43,112,-1 
279,5,0,19,120,-1 
280,0,0,48,126,-1 
281,0,0,61,117,-1 
282,5,0,21,99,-1 
283,0,0,49,141,-1 
284,91,5,25,52,1 
285,82,0,29,68,1 
286,17,0,30,125,-1 
287,53,41,36,58,1 
288,0,0,44,125,-1 
289,57,75,22,48,1 
290,0,123,24,41,1 
291,17,86,10,44,1 
292,0,3,33,121,-1 
293,0,0,41,121,-1 
294,0,0,52,145,-1 
295,23,0,14,92,-1 
296,0,0,51,130,-1 
297,0,0,48,100,-1 
298,0,0,42,119,-1 
299,122,0,15,41,1 
300,37,88,22,37,1 
301,0,0,52,138,-1 
302,129,0,25,62,1 
303,89,28,9,37,1 
304,0,0,62,118,-1 
305,18,63,18,53,1 
306,5,87,20,49,1 
307,13,0,30,118,-1 
308,0,96,23,52,1 
309,114,0,16,45,1 
310,0,0,45,107,-1 
311,0,119,21,45,1 
312,71,0,33,86,1 
313,20,106,17,30,1 
314,0,0,38,120,-1 
315,25,104,23,42,1 
316,69,20,16,56,1 
317,0,0,50,114,-1 
318,0,0,49,111,-1 
319,0,0,53,129,-1 
320,0,0,41,141,-1 
321,94,41,20,39,1 
322,61,20,23,66,1 
323,0,0,51,124,-1 
324,0,0,56,115,-1 
325,0,0,43,119,-1 
326,34,96,17,46,1 
327,5,136,25,48,1 
328,0,0,47,130,-1 
329,5,0,30,122,-1 
330,0,0,37,114,-1 
331,0,121,14,38,1 
332,0,0,47,98,-1 
333,7,70,30,59,1 
334,76,23,26,62,1 
335,0,0,62,135,-1 
336,0,0,45,129,-1 
337,0,0,53,133,-1 
338,107,0,21,54,1 
339,24,89,20,54,1 
340,0,0,47,123,-1 
341,0,0,55,134,-1 
342,20,79,18,49,1 
343,92,12,15,52,1 
344,0,0,41,134,-1 
345,0,0,64,140,-1 
346,0,0,58,122,-1 
347,56,57,11,42,1 
348,0,0,52,122,-1 
349,18,0,34,108,-1 
350,0,0,46,128,-1 
351,49,41,25,54,1 
352,58,68,26,44,1 
353,110,0,20,61,1 
354,44,89,26,52,1 
355,74,29,19,48,1 
356,0,0,39,118,-1 
357,10,66,33,50,1 
358,90,48,20,42,1 
359,0,0,57,114,-1 
360,58,48,27,56,1 
361,0,0,42,125,-1 
362,10,0,17,104,-1 
363,0,0,42,122,-1 
364,0,0,49,126,-1 
365,0,0,47,116,-1 
366,91,18,29,41,1 
367,59,44,17,35,1 
368,0,0,45,125,-1 
369,0,0,50,109,-1 
370,90,44,19,35,1 
371,57,43,17,47,1 
372,0,10,25,106,-1 
373,0,0,55,129,-1 
374,0,0,47,117,-1 
375,5,0,23,108,-1 
376,75,34,17,52,1 
377,0,120,22,52,1 
378,0,160,17,57,1 
379,0,0,52,124,-1 
380,0,0,50,116,-1 
381,0,0,61,114,-1 
382,13,104,16,70,1 
383,58,45,12,44,1 
384,0,0,49,145,-1 
385,0,19,20,120,-1 
386,108,0,19,62,1 
387,41,58,25,53,1 
388,0,0,46,112,-1 
389,22,89,20,49,1 
390,0,0,70,134,-1 
391,0,0,57,134,-1 
392,5,0,40,122,-1 
393,14,88,31,45,1 
394,37,66,17,55,1 
395,0,0,42,127,-1 
396,116,6,17,40,1 
397,88,33,9,31,1 
398,0,0,42,136,-1 
399,102,2,21,31,1 
400,0,0,57,115,-1 
401,0,0,53,104,-1 
402,0,0,51,124,-1 
403,47,55,25,60,1 
404,0,0,50,155,-1 
405,99,0,15,58,1 
406,0,0,33,117,-1 
407,0,0,51,142,-1 
408,0,0,56,111,-1 
409,66,55,28,46,1 
410,0,6,33,118,-1 
411,0,5,32,138,-1 
412,3,0,31,116,-1 
413,0,0,38,115,-1 
414,3,0,34,104,-1 
415,26,92,19,48,1 
416,110,0,16,47,1 
417,0,0,38,124,-1 
418,93,0,23,52,1 
419,21,97,16,62,1 
420,99,0,20,55,1 
421,28,74,29,49,1 
422,12,0,28,110,-1 
423,124,0,17,63,1 
424,0,0,45,114,-1 
425,125,1,32,60,1 
426,0,13,32,122,-1 
427,119,0,17,45,1 
428,0,0,55,131,-1 
429,0,0,58,124,-1 
430,105,17,19,57,1 
431,0,0,62,154,-1 
432,0,0,45,136,-1 
433,5,0,40,113,-1 
434,0,0,52,115,-1 
435,5,0,38,111,-1 
436,29,57,23,54,1 
437,56,29,32,47,1 
438,0,117,18,44,1 
439,0,0,52,123,-1 
440,0,23,23,89,-1 
441,112,15,17,34,1 
442,0,0,56,131,-1 
443,25,0,19,113,-1 
444,0,0,51,119,-1 
445,73,28,28,58,1 
446,60,21,22,60,1 
447,105,32,19,51,1 
448,0,13,16,123,-1 
449,18,0,31,110,-1 
450,13,118,22,51,1 
451,0,0,58,142,-1 
452,0,0,51,145,-1 
453,0,0,54,115,-1 
454,9,0,21,110,-1 
455,2,0,33,123,-1 
456,5,0,26,129,-1 
457,16,0,16,89,-1 
458,63,21,25,48,1 
459,55,48,19,56,1 
460,0,30,19,114,-1 
461,0,0,34,140,-1 
462,0,0,43,127,-1 
463,100,7,20,52,1 
464,0,151,16,30,1 
465,0,0,53,130,-1 
466,0,0,50,131,-1 
467,0,0,47,115,-1 
468,0,0,40,136,-1 
469,0,0,51,124,-1 
470,0,110,13,55,1 
471,87,24,20,45,1 
472,0,0,51,126,-1 
473,0,111,13,53,1 
474,44,56,16,60,1 
475,61,79,13,43,1 
476,86,28,18,44,1 
477,14,0,16,111,-1 
478,17,0,20,111,-1 
479,14,85,21,47,1 
480,0,0,67,114,-1 
481,0,0,44,115,-1 
482,105,0,23,68,1 
483,30,62,21,57,1 
484,0,0,45,144,-1 
485,0,8,29,114,-1 
486,0,4,39,97,-1 
487,0,0,39,137,-1 
488,7,0,24,96,-1 
489,25,0,14,89,-1 
490,7,93,16,55,1 
491,28,95,27,46,1 
492,102,2,17,51,1 
493,0,0,50,111,-1 
494,40,71,14,53,1 
495,0,19,17,85,-1 
496,71,30,19,41,1 
497,45,47,16,53,1 
498,0,0,41,135,-1 
499,19,71,17,53,1 
500,0,0,196,108,1 
501,0,0,51,140,-1 
502,20,101,21,46,1 
503,79,24,20,57,1 
504,0,0,42,118,-1 
505,52,56,27,69,1 
506,0,3,35,118,-1 
507,42,61,22,49,1 
508,12,0,34,110,-1 
509,7,0,33,112,-1 
510,99,9,28,45,1 
511,106,0,17,63,1 
512,0,0,57,124,-1 
513,0,0,56,106,-1 
514,20,45,25,63,1 
515,0,0,55,114,-1 
516,0,0,50,119,-1 
517,52,47,16,64,1 
518,17,82,14,67,1 
519,86,29,21,47,1 
520,20,0,23,115,-1 
521,54,65,16,38,1 
522,117,16,15,48,1 
523,0,0,70,119,-1 
524,0,0,61,138,-1 
525,106,0,21,59,1 
526,56,45,30,61,1 
527,8,0,26,99,-1 
528,0,0,52,118,-1 
529,7,120,15,58,1 
530,0,103,15,61,1 
531,0,0,49,113,-1 
532,0,0,26,147,-1 
533,0,0,59,117,-1 
534,0,0,39,121,-1 
535,0,0,63,124,-1 
536,42,72,27,54,1 
537,75,57,13,51,1 
538,19,0,13,107,-1 
539,3,117,24,56,1 
540,0,0,47,107,-1 
541,136,8,14,46,1 
542,8,0,35,139,-1 
543,0,0,194,125,1 
544,8,0,29,107,-1 
545,108,0,21,37,1 
546,110,0,30,64,1 
547,23,53,23,61,1 
548,34,53,24,48,1 
549,0,0,53,131,-1 
550,0,0,43,126,-1 
551,53,32,17,65,1 
552,77,23,28,54,1 
553,0,14,29,110,-1 
554,76,47,20,54,1 
555,2,99,17,42,1 
556,0,21,29,116,-1 
557,0,5,25,104,-1 
558,78,45,27,49,1 
559,0,0,47,134,-1 
560,0,0,51,139,-1 
561,0,0,56,137,-1 
562,36,88,19,42,1 
563,45,29,24,63,1 
564,0,8,23,120,-1 
565,80,37,19,44,1 
566,15,0,18,105,-1 
567,129,0,16,35,1 
568,0,0,45,115,-1 
569,0,110,21,44,1 
570,0,0,38,142,-1 
571,78,0,28,52,1 
572,7,108,19,54,1 
573,0,0,54,126,-1 
574,18,86,25,50,1 
575,73,62,18,51,1 
576,86,19,14,55,1 
577,117,0,20,58,1 
578,0,0,45,121,-1 
579,59,64,15,53,1 
580,14,0,16,112,-1 
581,41,49,30,66,1 
582,0,5,20,114,-1 
583,0,0,50,120,-1 
584,109,9,27,56,1 
585,32,80,22,55,1 
586,0,14,16,115,-1 
587,0,0,48,118,-1 
588,0,0,45,140,-1 
589,82,10,18,69,1 
590,50,68,16,49,1 
591,0,0,49,118,-1 
592,26,99,10,46,1 
593,0,0,49,108,-1 
594,0,0,56,128,-1 
595,14,73,20,51,1 
596,0,0,49,132,-1 
597,98,15,31,42,1 
598,0,0,50,121,-1 
599,0,0,59,141,-1 
600,0,0,51,118,-1 
601,0,0,47,115,-1 
602,65,29,20,44,1 
603,0,0,63,123,-1 
604,66,29,12,45,1 
605,65,48,20,34,1 
606,15,0,22,115,-1 
607,10,0,17,111,-1 
608,0,17,25,104,-1 
609,0,141,27,44,1 
610,0,0,53,120,-1 
611,21,91,13,51,1 
612,43,51,22,57,1 
613,89,0,33,72,1 
614,64,31,37,74,1 
615,134,0,18,57,1 
616,0,0,50,122,-1 
617,0,0,37,125,-1 
618,24,81,20,66,1 
619,19,0,28,126,-1 
620,0,0,51,130,-1 
621,0,0,50,126,-1 
622,64,21,33,62,1 
623,70,68,17,43,1 
624,125,22,21,52,1 
625,0,0,43,135,-1 
626,0,0,33,125,-1 
627,0,0,63,141,-1 
628,5,0,29,121,-1 
629,63,61,17,53,1 
630,47,54,32,44,1 
631,0,0,44,118,-1 
632,83,49,11,32,1 
633,113,0,32,59,1 
634,117,0,15,59,1 
635,0,0,45,134,-1 
636,105,0,26,61,1 
637,140,0,17,54,1 
638,44,73,20,56,1 
639,0,13,18,113,-1 
640,55,67,23,52,1 
641,67,39,23,53,1 
642,0,123,15,45,1 
643,19,100,27,49,1 
644,21,73,26,50,1 
645,0,8,22,101,-1 
646,0,0,50,136,-1 
647,0,0,60,122,-1 
648,0,0,45,130,-1 
649,90,0,18,45,1 
650,0,137,21,46,1 
651,38,50,30,57,1 
652,0,0,46,107,-1 
653,0,23,30,114,-1 
654,0,4,30,121,-1 
655,0,0,37,167,-1 
656,92,0,15,64,1 
657,0,0,37,156,-1 
658,48,48,31,49,1 
659,0,16,37,122,-1 
660,11,97,23,52,1 
661,79,40,15,46,1 
662,73,18,29,51,1 
663,78,26,22,48,1 
664,28,65,25,55,1 
665,0,0,45,136,-1 
666,85,43,16,43,1 
667,0,0,65,130,-1 
668,0,0,46,112,-1 
669,24,117,17,47,1 
670,0,14,36,120,-1 
671,77,9,19,71,1 
672,52,38,28,61,1 
673,48,63,26,61,1 
674,0,10,22,100,-1 
675,105,2,17,55,1 
676,38,78,12,56,1 
677,0,0,50,115,-1 
678,0,1,53,126,-1 
679,0,0,46,112,-1 
680,0,148,18,44,1 
681,0,110,23,38,1 
682,41,91,22,43,1 
683,0,0,55,132,-1 
684,127,0,21,51,1 
685,0,24,25,109,-1 
686,16,90,15,68,1 
687,0,1,40,140,-1 
688,0,0,50,123,-1 
689,0,0,63,134,-1 
690,0,18,11,119,-1 
691,27,94,20,30,1 
692,98,4,19,62,1 
693,93,55,20,36,1 
694,0,0,53,130,-1 
695,0,7,24,122,-1 
696,0,0,55,137,-1 
697,0,0,62,115,-1 
698,0,110,33,46,1 
699,0,13,20,99,-1 
700,29,90,9,38,1 
701,0,0,56,129,-1 
702,25,78,23,56,1 
703,0,0,60,118,-1 
704,135,0,13,45,1 
705,0,0,60,113,-1 
706,0,0,49,120,-1 
707,0,16,32,125,-1 
708,0,2,27,127,-1 
709,0,121,17,52,1 
710,0,0,56,121,-1 
711,21,105,18,48,1 
712,0,0,53,117,-1 
713,0,0,52,120,-1 
714,0,5,28,107,-1 
715,0,121,18,58,1 
716,0,0,42,129,-1 
717,94,10,18,53,1 
718,0,104,24,68,1 
719,7,0,26,104,-1 
720,21,114,14,34,1 
721,0,0,60,131,-1 
722,61,39,28,51,1 
723,28,68,24,34,1 
724,0,0,37,111,-1 
725,0,0,46,137,-1 
726,85,0,27,78,1 
727,96,13,22,56,1 
728,0,0,57,125,-1 
729,5,0,45,131,-1 
730,0,91,26,56,1 
731,0,0,38,145,-1 
732,142,0,23,54,1 
733,0,0,50,116,-1 
734,0,0,49,119,-1 
735,0,0,68,136,-1 
736,0,0,44,136,-1 
737,71,5,21,61,1 
738,0,0,47,125,-1 
739,98,0,18,49,1 
740,0,118,22,62,1 
741,0,0,48,153,-1 
742,0,13,17,109,-1 
743,36,94,13,43,1 
744,0,3,35,122,-1 
745,0,0,37,115,-1 
746,52,51,20,47,1 
747,57,5,23,72,1 
748,117,8,24,54,1 
749,0,96,29,51,1 
750,17,92,29,44,1 
751,7,0,19,99,-1 
752,83,0,12,74,1 
753,5,95,16,48,1 
754,0,124,16,48,1 
755,0,0,47,117,-1 
756,33,60,19,45,1 
757,0,0,54,111,-1 
758,0,0,63,136,-1 
759,0,0,46,114,-1 
760,0,0,48,135,-1 
761,116,30,15,41,1 
762,4,0,32,116,-1 
763,78,23,22,51,1 
764,0,0,44,111,-1 
765,0,96,34,60,1 
766,84,26,24,44,1 
767,84,2,15,59,1 
768,0,0,41,118,-1 
769,0,0,56,121,-1 
770,16,106,20,38,1 
771,0,86,17,59,1 
772,0,0,50,134,-1 
773,0,2,45,112,-1 
774,0,0,52,129,-1 
775,39,83,22,47,1 
776,13,0,17,109,-1 
777,17,96,18,37,1 
778,10,0,28,102,-1 
779,32,86,19,41,1 
780,0,0,33,129,-1 
781,0,0,54,116,-1 
782,0,0,50,130,-1 
783,38,81,21,44,1 
784,0,15,25,96,-1 
785,1,97,13,75,1 
786,5,0,29,121,-1 
787,2,0,37,107,-1 
788,0,0,67,113,-1 
789,0,107,24,53,1 
790,0,20,29,114,-1 
791,7,0,14,124,-1 
792,62,19,22,55,1 
793,9,103,14,59,1 
794,41,85,19,38,1 
795,0,0,48,137,-1 
796,0,0,54,131,-1 
797,94,12,17,47,1 
798,0,0,51,113,-1 
799,0,0,61,121,-1 
800,12,87,25,59,1 
801,110,30,16,45,1 
802,0,0,55,132,-1 
803,66,20,27,69,1 
804,30,65,18,65,1 
805,129,0,27,46,1 
806,0,90,16,55,1 
807,74,37,11,68,1 
808,78,23,26,45,1 
809,12,0,26,123,-1 
810,92,2,16,51,1 
811,97,16,21,47,1 
812,21,147,16,41,1 
813,12,101,19,64,1 
814,25,62,16,57,1 
815,0,2,22,111,-1 
816,0,0,34,133,-1 
817,6,86,20,47,1 
818,9,0,29,95,-1 
819,36,71,12,48,1 
820,7,0,32,108,-1 
821,56,67,16,54,1 
822,0,0,51,126,-1 
823,19,0,23,109,-1 
824,0,120,17,39,1 
825,80,0,25,66,1 
826,91,24,16,40,1 
827,30,76,20,46,1 
828,108,0,22,45,1 
829,103,0,27,55,1 
830,0,0,45,146,-1 
831,8,78,24,67,1 
832,0,0,50,115,-1 
833,82,42,20,48,1 
834,0,0,52,116,-1 
835,0,0,54,127,-1 
836,0,7,29,128,-1 
837,0,89,11,49,1 
838,56,39,15,49,1 
839,0,0,47,110,-1 
840,0,13,27,104,-1 
841,0,0,53,126,-1 
842,0,0,41,112,-1 
843,0,9,27,111,-1 
844,0,0,54,118,-1 
845,0,0,61,114,-1 
846,17,85,17,53,1 
847,3,106,19,59,1 
848,8,0,28,124,-1 
849,45,59,13,46,1 
850,120,0,16,47,1 
851,0,8,40,116,-1 
852,0,140,22,52,1 
853,0,6,34,121,-1 
854,0,0,57,148,-1 
855,12,62,36,68,1 
856,0,0,58,104,-1 
857,75,36,29,57,1 
858,44,79,14,48,1 
859,0,0,44,113,-1 
860,19,56,23,60,1 
861,120,0,22,47,1 
862,109,3,32,67,1 
863,0,0,187,136,1 
864,0,0,43,125,-1 
865,86,0,29,61,1 
866,0,8,24,94,-1 
867,0,0,46,99,-1 
868,19,95,23,57,1 
869,36,82,24,43,1 
870,0,8,19,117,-1 
871,119,0,26,59,1 
872,77,14,22,66,1 
873,0,0,41,112,-1 
874,0,103,22,68,1 
875,14,0,31,122,-1 
876,101,0,14,52,1 
877,0,0,48,124,-1 
878,77,33,17,46,1 
879,37,28,26,48,1 
880,0,0,51,137,-1 
881,19,51,21,54,1 
882,125,12,15,44,1 
883,7,67,24,70,1 
884,42,62,26,57,1 
885,0,0,46,110,-1 
886,0,0,42,128,-1 
887,0,0,54,139,-1 
888,0,0,38,128,-1 
889,60,0,7,77,-1 
890,0,134,13,45,1 
891,0,0,54,129,-1 
892,130,0,20,47,1 
893,0,12,23,88,-1 
894,0,0,54,132,-1 
895,81,23,20,50,1 
896,137,0,22,50,1 
897,0,16,21,109,-1 
898,97,0,22,49,1 
899,46,47,22,59,1 
900,0,0,46,113,-1 
901,121,0,22,47,1 
902,51,27,28,80,1 
903,0,0,53,136,-1 
904,80,0,32,61,1 
905,0,136,14,46,1 
906,0,5,37,106,-1 
907,78,12,29,35,1 
908,15,75,16,49,1 
909,112,0,12,57,1 
910,40,62,22,60,1 
911,22,72,35,62,1 
912,0,0,56,134,-1 
913,59,45,21,42,1 
914,56,56,21,43,1 
915,6,0,16,110,-1 
916,0,5,42,148,-1 
917,0,0,50,112,-1 
918,90,14,33,68,1 
919,79,6,22,67,1 
920,40,93,18,33,1 
921,0,0,46,121,-1 
922,0,0,55,122,-1 
923,54,50,28,53,1 
924,82,0,23,62,1 
925,0,7,32,128,-1 
926,61,0,36,69,1 
927,0,0,55,122,-1 
928,6,0,29,106,-1 
929,0,0,55,118,-1 
930,0,0,28,117,-1 
931,0,0,66,117,-1 
932,0,4,20,113,-1 
933,0,106,21,47,1 
934,56,64,21,61,1 
935,15,85,18,55,1 
936,35,115,6,40,1 
937,0,0,58,118,-1 
938,0,0,45,127,-1 
939,15,120,21,37,1 
940,0,17,25,114,-1 
941,88,0,24,63,1 
942,41,61,17,57,1 
943,0,0,63,133,-1 
944,0,0,60,138,-1 
945,116,20,12,49,1 
946,59,47,20,33,1 
947,83,7,14,64,1 
948,0,0,60,133,-1 
949,0,0,45,135,-1 
950,89,36,16,41,1 
951,0,12,31,131,-1 
952,0,14,26,96,-1 
953,0,0,60,125,-1 
954,55,46,29,48,1 
955,0,0,52,117,-1 
956,0,109,15,43,1 
957,0,0,57,120,-1 
958,0,0,48,135,-1 
959,0,76,23,61,1 
960,0,0,44,122,-1 
961,61,6,20,47,1 
962,31,89,24,55,1 
963,48,77,24,39,1 
964,111,0,24,46,1 
965,0,0,55,150,-1 
966,0,0,53,130,-1 
967,91,30,12,56,1 
968,99,12,26,48,1 
969,0,0,48,113,-1 
970,102,0,30,48,1 
971,0,0,38,121,-1 
972,0,0,39,145,-1 
973,0,0,37,128,-1 
974,18,76,23,49,1 
975,0,0,47,122,-1 
976,0,0,44,113,-1 
977,0,0,51,131,-1 
978,0,0,57,114,-1 
979,0,23,29,104,-1 
980,50,41,23,71,1 
981,0,0,56,125,-1 
982,1,0,34,109,-1 
983,0,20,27,111,-1 
984,0,104,21,44,1 
985,0,0,44,117,-1 
986,0,0,62,119,-1 
987,0,0,56,129,-1 
988,0,116,19,66,1 
989,0,5,31,121,-1 
990,0,0,49,135,-1 
991,0,0,48,110,-1 
992,43,85,14,38,1 
993,104,43,14,36,1 
994,0,109,24,55,1 
995,0,2,46,107,-1 
996,0,100,15,58,1 
997,23,75,24,44,1 
998,0,0,49,133,-1 
999,64,29,13,55,1 
1000,94,0,19,48,1 
1001,89,0,24,67,1 
1002,29,74,17,68,1 
1003,59,70,14,46,1 
1004,0,97,20,52,1 
1005,0,0,35,131,-1 
1006,0,0,49,125,-1 
1007,0,6,31,117,-1 
1008,0,0,33,124,-1 
1009,104,0,24,47,1 
1010,0,139,23,48,1 
1011,7,94,19,55,1 
1012,0,0,56,128,-1 
1013,0,0,45,131,-1 
1014,0,0,53,141,-1 
1015,66,54,21,58,1 
1016,51,57,21,53,1 
1017,83,3,24,41,1 
1018,0,0,71,123,-1 
1019,0,0,42,142,-1 
1020,30,45,18,62,1 
1021,82,31,25,53,1 
1022,0,19,30,121,-1 
1023,29,87,19,58,1 
1024,95,32,23,32,1 
1025,29,104,16,39,1 
1026,0,126,13,56,1 
1027,70,87,14,45,1 
1028,0,0,57,121,-1 
1029,0,0,44,120,-1 
1030,13,0,30,101,-1 
1031,0,0,52,123,-1 
