trial, S1, S2, R, T, xi
1,75,0,9,68,1 
2,50,0,27,95,-1 
3,4,46,31,76,1 
4,66,0,19,67,-1 
5,5,72,19,83,1 
6,62,0,16,57,-1 
7,38,0,25,93,1 
8,0,33,31,93,-1 
9,0,51,28,75,1 
10,52,0,24,70,-1 
11,72,0,13,68,1 
12,0,30,24,73,1 
13,8,31,15,75,1 
14,0,67,26,76,1 
15,55,9,23,63,1 
16,60,0,18,71,-1 
17,8,35,23,96,-1 
18,61,0,29,64,-1 
19,0,68,25,62,-1 
20,0,49,25,94,-1 
21,0,57,24,83,-1 
22,40,5,21,60,1 
23,38,14,31,94,1 
24,0,39,26,79,-1 
25,35,9,25,91,-1 
26,85,0,17,49,1 
27,35,20,14,84,-1 
28,0,56,22,77,1 
29,30,24,20,79,1 
30,37,0,48,82,1 
31,0,34,18,71,1 
32,0,64,21,87,1 
33,0,71,19,71,-1 
34,39,20,14,75,-1 
35,0,65,21,72,1 
36,7,74,9,76,1 
37,40,37,18,62,1 
38,0,43,27,95,-1 
39,38,0,26,79,-1 
40,0,62,24,59,1 
41,47,9,22,59,-1 
42,39,15,34,68,-1 
43,65,3,23,84,1 
44,53,0,22,96,1 
45,30,0,29,92,-1 
46,3,42,23,77,-1 
47,0,72,23,76,-1 
48,39,3,16,89,1 
49,46,0,20,95,-1 
50,0,64,21,78,1 
51,55,0,22,83,-1 
52,32,1,21,81,1 
53,0,59,33,91,1 
54,0,65,19,64,-1 
55,0,68,24,71,-1 
56,42,25,20,65,-1 
57,53,0,27,93,-1 
58,59,0,16,63,-1 
59,0,47,24,90,1 
60,36,0,23,86,1 
61,43,22,22,72,-1 
62,1,49,25,88,1 
63,0,52,27,61,-1 
64,48,14,28,71,1 
65,56,22,17,58,-1 
66,44,17,22,57,-1 
67,55,0,19,69,1 
68,47,0,22,95,1 
69,77,0,18,61,1 
70,46,0,17,76,-1 
71,59,0,26,78,1 
72,48,0,36,84,-1 
73,0,38,35,86,1 
74,0,68,30,84,1 
75,46,0,35,94,1 
76,49,0,27,90,-1 
77,0,32,34,82,1 
78,65,0,23,84,-1 
79,0,54,28,80,1 
80,49,0,14,71,1 
81,33,0,31,87,1 
82,21,16,29,88,-1 
83,56,0,31,100,1 
84,0,61,29,64,1 
85,0,57,18,82,1 
86,14,30,17,91,1 
87,9,12,41,89,-1 
88,13,47,41,83,1 
89,41,0,26,72,-1 
90,42,0,34,82,1 
91,47,0,42,92,1 
92,31,0,29,86,-1 
93,0,41,33,90,1 
94,61,0,21,69,-1 
95,15,31,24,82,1 
96,6,59,22,70,-1 
97,0,59,17,71,-1 
98,18,50,14,78,-1 
99,0,65,17,49,1 
100,41,0,25,99,1 
101,43,0,22,86,1 
102,32,0,35,64,-1 
103,0,35,33,101,-1 
104,41,0,30,84,-1 
105,0,37,24,90,-1 
106,26,41,26,78,1 
107,64,0,26,63,1 
108,0,42,24,92,1 
109,1,49,30,70,-1 
110,0,38,24,86,-1 
111,0,84,18,68,1 
112,64,0,22,70,1 
113,0,75,11,76,-1 
114,10,40,22,93,-1 
115,0,44,26,107,1 
116,51,12,37,101,1 
117,60,0,20,74,1 
118,0,46,29,81,-1 
119,23,11,28,93,1 
120,47,23,18,70,1 
121,0,72,15,85,-1 
122,62,6,26,55,-1 
123,26,28,25,84,-1 
124,11,54,25,83,-1 
125,39,0,22,96,-1 
126,46,0,35,97,-1 
127,55,0,18,62,-1 
128,59,0,17,74,-1 
129,14,39,19,71,1 
130,0,53,15,81,-1 
131,89,0,14,64,-1 
132,0,55,21,80,1 
133,1,46,22,69,-1 
134,34,13,28,83,1 
135,52,0,18,65,1 
136,0,57,28,80,-1 
137,29,39,19,54,1 
138,47,0,23,94,-1 
139,35,10,24,72,1 
140,22,52,28,90,-1 
141,0,48,15,86,-1 
142,0,47,27,91,-1 
143,49,0,31,90,1 
144,43,19,26,57,1 
145,0,56,28,77,-1 
146,0,54,15,64,1 
147,50,0,38,81,1 
148,37,5,25,95,1 
149,41,0,19,78,-1 
150,36,3,39,101,-1 
151,0,37,34,99,1 
152,56,0,25,62,-1 
153,66,0,18,80,-1 
154,40,0,28,76,1 
155,0,43,34,98,1 
156,0,63,23,86,-1 
157,17,0,37,102,-1 
158,0,69,15,86,1 
159,0,57,19,78,1 
160,0,60,26,79,1 
161,0,54,12,92,1 
162,0,43,32,85,-1 
163,60,1,26,90,1 
164,0,46,34,83,1 
165,0,64,18,75,-1 
166,41,0,13,80,-1 
167,0,39,17,86,1 
168,0,58,24,71,-1 
169,43,43,35,57,1 
170,0,63,17,78,1 
171,64,0,24,81,-1 
172,0,28,26,96,1 
173,69,0,14,88,-1 
174,51,0,24,84,1 
175,72,0,20,70,-1 
176,0,55,24,78,-1 
177,49,0,28,76,1 
178,0,55,23,96,1 
179,0,45,17,81,1 
180,21,29,18,74,-1 
181,0,84,19,72,-1 
182,0,48,27,83,1 
183,1,49,13,73,-1 
184,64,0,31,67,1 
185,0,41,38,78,-1 
186,29,6,31,85,1 
187,79,0,13,57,1 
188,0,42,34,71,1 
189,25,35,20,84,1 
190,12,14,32,94,-1 
191,0,56,23,92,-1 
192,53,4,26,56,1 
193,65,4,30,80,-1 
194,0,43,17,92,1 
195,0,40,33,89,1 
196,19,33,26,81,-1 
197,55,0,17,79,1 
198,0,46,19,88,1 
199,0,30,32,100,1 
200,13,66,26,82,-1 
201,51,0,23,79,1 
202,0,37,22,73,1 
203,33,0,20,80,1 
204,20,21,26,99,1 
205,0,51,19,80,1 
206,39,19,24,94,1 
207,50,0,23,80,-1 
208,0,45,24,74,-1 
209,9,49,21,75,-1 
210,0,54,29,81,-1 
211,33,0,26,70,-1 
212,0,49,39,77,1 
213,67,0,13,68,-1 
214,57,17,24,61,-1 
215,55,0,21,71,1 
216,54,0,30,78,-1 
217,0,58,23,88,-1 
218,62,0,18,74,-1 
219,59,0,36,86,1 
220,47,0,30,78,-1 
221,56,0,20,85,1 
222,0,58,31,67,-1 
223,77,0,26,58,1 
224,0,56,16,95,-1 
225,2,49,39,77,-1 
226,52,0,27,88,-1 
227,0,59,24,64,-1 
228,0,53,19,72,-1 
229,0,52,24,84,1 
230,47,0,22,77,1 
231,28,22,32,100,-1 
232,75,0,19,68,-1 
233,0,28,31,93,1 
234,0,30,37,110,-1 
235,21,37,25,87,1 
236,34,38,26,61,-1 
237,47,7,25,80,-1 
238,66,0,20,54,1 
239,18,41,26,67,1 
240,24,48,25,91,1 
241,7,72,23,69,1 
242,15,33,26,90,-1 
243,0,48,21,90,1 
244,62,0,11,65,-1 
245,3,51,28,97,1 
246,30,0,29,95,1 
247,53,0,17,72,-1 
248,15,53,21,78,-1 
249,69,0,17,54,1 
250,0,37,26,90,1 
251,34,26,24,96,1 
252,0,58,23,84,1 
253,0,54,33,98,-1 
254,37,0,25,72,-1 
255,43,24,18,71,-1 
256,0,36,19,81,-1 
257,78,0,17,87,-1 
258,36,20,22,81,-1 
259,63,0,26,87,1 
260,0,79,12,52,-1 
261,47,0,22,91,1 
262,0,47,22,91,1 
263,2,50,27,82,1 
264,50,0,24,76,-1 
265,26,22,19,80,-1 
266,0,48,20,94,1 
267,0,71,36,87,1 
268,9,38,16,76,-1 
269,27,21,28,85,-1 
270,0,57,12,66,-1 
271,64,0,8,68,-1 
272,0,40,21,73,-1 
273,30,27,33,77,-1 
274,0,52,29,95,1 
275,0,62,27,70,1 
276,20,21,24,81,1 
277,47,34,23,69,-1 
278,23,30,30,68,-1 
279,48,0,30,61,-1 
280,53,0,27,79,1 
281,70,0,15,68,-1 
282,0,50,42,92,-1 
283,2,35,25,80,1 
284,46,0,20,78,-1 
285,44,0,24,71,-1 
286,0,75,20,56,-1 
287,0,63,28,84,1 
288,20,15,16,88,-1 
289,62,0,15,79,-1 
290,76,0,47,77,1 
291,47,0,25,74,-1 
292,2,50,18,80,-1 
293,0,54,32,96,-1 
294,0,53,21,77,-1 
295,35,27,26,70,-1 
296,0,68,19,64,-1 
297,0,73,21,64,1 
298,0,41,23,92,-1 
299,48,0,21,66,-1 
300,0,42,21,78,1 
301,35,0,27,97,-1 
302,37,0,14,76,1 
303,17,19,41,89,-1 
304,56,0,27,76,-1 
305,0,49,27,113,-1 
306,0,44,21,66,1 
307,43,0,18,80,1 
308,0,38,43,96,1 
309,62,0,18,85,1 
310,0,55,19,76,-1 
311,41,0,41,85,-1 
312,0,60,31,68,1 
313,24,22,22,67,1 
314,0,71,19,70,1 
315,0,54,24,82,1 
316,50,0,40,83,-1 
317,41,25,16,85,-1 
318,71,0,15,62,-1 
319,11,33,26,66,1 
320,7,57,16,71,1 
321,37,0,23,87,1 
322,0,52,21,73,-1 
323,32,0,29,76,-1 
324,23,45,36,85,1 
325,47,0,28,73,1 
326,0,46,27,95,1 
327,20,15,31,88,-1 
328,49,0,33,81,-1 
329,60,0,15,62,-1 
330,0,43,29,83,-1 
331,34,0,18,101,1 
332,35,0,21,86,-1 
333,0,60,23,74,1 
334,0,64,17,68,-1 
335,4,56,13,59,-1 
336,77,0,18,76,-1 
337,0,66,19,67,-1 
338,91,0,17,85,-1 
339,0,39,20,69,-1 
340,0,48,31,89,1 
341,0,57,31,85,-1 
342,0,62,21,74,1 
343,42,0,25,77,-1 
344,1,38,32,104,1 
345,0,41,28,84,1 
346,0,47,23,75,1 
347,61,0,26,66,1 
348,0,52,12,70,1 
349,31,18,15,83,1 
350,47,19,21,69,-1 
351,10,55,27,70,-1 
352,45,0,21,74,-1 
353,59,0,42,84,1 
354,0,59,28,71,-1 
355,2,51,28,83,-1 
356,43,0,17,73,-1 
357,0,55,21,102,1 
358,15,47,21,87,-1 
359,8,27,35,83,1 
360,0,62,20,63,1 
361,0,35,35,79,1 
362,57,0,44,102,1 
363,40,0,26,79,-1 
364,55,0,24,82,-1 
365,38,0,30,78,-1 
366,16,43,37,92,1 
367,32,4,39,90,-1 
368,31,32,21,69,-1 
369,25,25,17,72,1 
370,55,0,16,56,1 
371,52,0,32,92,-1 
372,0,36,16,91,-1 
373,0,54,23,71,-1 
374,52,28,27,72,1 
375,58,14,18,70,1 
376,0,42,21,63,-1 
377,0,35,22,72,-1 
378,59,0,18,85,1 
379,0,32,31,79,1 
380,0,56,21,90,-1 
381,0,51,13,62,-1 
382,0,51,21,92,1 
383,59,0,22,61,-1 
384,5,61,24,61,-1 
385,0,73,25,83,1 
386,65,0,21,79,1 
387,0,64,19,92,-1 
388,42,0,23,81,1 
389,67,0,16,75,-1 
390,66,0,30,78,1 
391,74,0,20,72,1 
392,32,0,24,86,-1 
393,61,0,23,66,1 
394,47,25,28,77,1 
395,0,41,22,90,1 
396,37,8,26,68,-1 
397,18,22,15,91,-1 
398,14,65,21,74,-1 
399,0,63,15,74,1 
400,50,0,21,78,-1 
401,25,16,21,72,1 
402,43,0,35,79,1 
403,49,0,36,72,1 
404,0,65,20,74,1 
405,37,0,25,79,-1 
406,74,0,8,85,-1 
407,43,0,26,76,1 
408,59,0,24,73,1 
409,0,56,18,73,-1 
410,0,60,21,83,1 
411,0,45,21,79,-1 
412,4,49,19,63,1 
413,70,0,14,64,1 
414,81,0,19,58,-1 
415,6,49,32,68,1 
416,0,83,16,59,-1 
417,0,65,33,81,1 
418,34,28,22,84,1 
419,46,3,34,89,-1 
420,42,17,24,44,1 
421,0,65,17,65,1 
422,37,0,15,90,1 
423,0,49,35,89,1 
424,45,0,25,99,-1 
425,0,43,24,82,-1 
426,0,44,24,73,-1 
427,19,17,18,78,1 
428,51,22,43,78,-1 
429,0,63,19,82,-1 
430,14,28,25,102,-1 
431,51,0,22,74,-1 
432,0,60,17,61,-1 
433,4,44,16,90,-1 
434,0,49,15,63,1 
435,40,0,31,80,1 
436,7,68,25,67,1 
437,55,0,26,64,-1 
438,31,0,20,96,1 
439,58,0,11,82,-1 
440,32,0,42,86,-1 
441,0,50,19,67,-1 
442,76,0,13,68,1 
443,50,0,16,70,-1 
444,0,45,24,117,-1 
445,2,37,21,94,-1 
446,8,45,19,74,1 
447,35,0,26,70,1 
448,59,0,23,74,1 
449,23,21,21,79,1 
450,2,31,38,94,-1 
451,63,0,23,69,1 
452,0,37,30,104,1 
453,0,31,44,104,1 
454,24,5,28,81,-1 
455,56,0,17,79,1 
456,28,18,19,95,1 
457,0,38,41,84,1 
458,0,56,25,72,-1 
459,51,22,24,69,1 
460,24,19,23,90,1 
461,64,0,25,67,1 
462,72,0,17,83,-1 
463,50,15,21,89,-1 
464,51,15,12,75,1 
465,9,43,24,75,1 
466,49,61,13,47,1 
467,9,43,24,67,-1 
468,48,0,12,85,1 
469,68,0,24,80,1 
470,42,0,30,73,1 
471,0,54,16,79,1 
472,0,48,27,86,-1 
473,55,0,20,66,1 
474,29,0,25,81,1 
475,32,24,26,83,1 
476,38,27,8,82,-1 
477,0,70,26,88,-1 
478,32,30,30,95,-1 
479,65,0,22,71,-1 
480,0,31,29,89,-1 
481,13,42,19,71,-1 
482,0,42,18,61,-1 
483,44,0,22,93,-1 
484,19,60,24,75,-1 
485,38,0,25,94,1 
486,29,13,13,76,-1 
487,1,42,30,79,-1 
488,0,52,13,73,1 
489,0,47,29,84,-1 
490,0,49,23,82,1 
491,48,0,20,77,-1 
492,23,22,23,89,1 
493,31,52,19,86,-1 
494,0,58,18,76,-1 
495,0,49,30,96,-1 
496,57,0,22,76,-1 
497,58,8,32,80,-1 
498,30,36,24,86,-1 
499,63,0,22,61,-1 
500,88,0,11,47,-1 
501,25,38,17,87,-1 
502,0,28,35,97,-1 
503,45,0,25,65,1 
504,44,0,21,96,-1 
505,27,0,26,96,-1 
506,0,53,26,102,-1 
507,0,63,20,69,-1 
508,58,3,26,75,1 
509,0,71,22,66,1 
510,39,43,19,76,1 
511,58,0,39,85,-1 
512,65,0,28,82,1 
513,0,49,12,93,1 
514,79,0,15,65,1 
515,21,27,19,93,1 
516,53,2,27,76,1 
517,0,75,20,52,-1 
518,0,55,27,77,-1 
519,63,0,11,77,-1 
520,52,13,21,87,-1 
521,0,62,10,72,-1 
522,0,35,33,84,1 
523,0,75,25,63,-1 
524,65,0,21,119,1 
525,0,89,10,68,1 
526,16,23,23,87,-1 
527,67,0,18,57,-1 
528,36,8,35,98,1 
529,0,73,14,87,1 
530,14,36,36,89,-1 
531,0,49,12,77,-1 
532,0,46,28,79,-1 
533,0,66,19,77,-1 
534,29,18,32,86,-1 
535,16,52,14,61,1 
536,51,0,18,89,-1 
537,0,48,26,81,-1 
538,52,0,23,79,1 
539,0,57,30,75,1 
540,38,0,32,77,1 
541,50,6,28,72,1 
542,9,21,31,80,1 
543,0,57,25,78,-1 
544,46,14,23,82,1 
545,78,0,24,69,-1 
546,0,69,17,75,-1 
547,29,41,22,93,1 
548,23,19,19,82,1 
549,42,19,22,80,1 
550,0,54,19,52,-1 
551,20,30,22,100,-1 
552,0,66,25,76,-1 
553,46,0,25,76,-1 
554,0,53,17,96,-1 
555,58,0,16,77,1 
556,37,37,20,62,-1 
557,0,47,38,77,1 
558,46,13,25,77,-1 
559,0,46,18,70,-1 
560,42,0,22,75,1 
561,4,45,11,85,-1 
562,0,59,15,66,1 
563,16,39,18,66,-1 
564,10,46,20,84,1 
565,65,8,29,77,-1 
566,0,61,34,73,-1 
567,49,0,34,81,-1 
568,0,46,20,79,-1 
569,0,59,22,86,1 
570,18,4,43,83,1 
571,0,41,29,73,-1 
572,47,0,26,93,-1 
573,72,0,27,73,-1 
574,0,33,33,71,-1 
575,0,47,34,67,-1 
576,31,29,27,81,1 
577,62,0,22,89,-1 
578,12,50,21,60,1 
579,34,33,27,90,1 
580,63,0,31,100,-1 
581,0,55,23,101,-1 
582,23,28,18,72,1 
583,0,37,31,94,-1 
584,39,17,24,76,1 
585,21,25,27,76,-1 
586,0,69,19,67,1 
587,43,0,26,64,1 
588,0,46,32,69,-1 
589,42,0,18,95,1 
590,49,26,25,58,1 
591,39,14,22,89,1 
592,27,28,26,72,-1 
593,66,0,19,74,1 
594,42,10,15,86,1 
595,45,15,17,58,-1 
596,48,4,25,89,1 
597,1,34,28,66,1 
598,0,58,16,64,-1 
599,0,72,28,69,1 
600,25,42,21,81,-1 
601,48,0,20,71,-1 
602,41,22,21,89,-1 
603,69,0,19,70,1 
604,29,25,20,70,-1 
605,57,0,31,99,1 
606,26,14,19,79,1 
607,0,23,20,87,-1 
608,0,55,16,91,-1 
609,39,0,34,104,1 
610,0,35,23,76,1 
611,0,58,25,86,1 
612,0,67,28,78,-1 
613,0,46,24,72,1 
614,38,0,33,82,1 
615,0,46,25,75,-1 
616,36,23,25,82,1 
617,53,0,14,81,1 
618,47,0,22,97,-1 
619,80,0,27,90,-1 
620,40,0,29,89,1 
621,0,57,17,67,-1 
622,49,0,16,66,1 
623,35,30,38,74,1 
624,62,0,16,80,1 
625,16,54,20,63,1 
626,0,52,36,95,1 
627,0,25,38,106,1 
628,0,50,35,73,-1 
629,0,49,30,87,-1 
630,0,60,13,79,-1 
