nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50090,0.50641,0.55574,0.77893,0.66298,0.12102,0.05255,0.04737,0.04562
