nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.91679,0.91979,0.92994,0.98249,1.00000,1.00000,1.00000,1.00000,1.00000
