nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.51784,0.52306,0.57472,0.80381,0.74685,0.30477,0.23348,0.23108,0.23251
0.50414,0.50966,0.55961,0.79057,0.70736,0.19674,0.11976,0.11291,0.11456
0.50171,0.50970,0.56062,0.78569,0.68680,0.15466,0.08019,0.07509,0.07380
0.50039,0.50485,0.55774,0.78345,0.67921,0.13945,0.06472,0.05894,0.05929
0.50169,0.50949,0.55630,0.78274,0.67492,0.13121,0.06013,0.05287,0.05339
