nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.05697,0.05658,0.05027,0.02630,0.01966,0.03464,0.03810,0.03905,0.04019
0.02278,0.02068,0.01997,0.00908,0.00306,0.00366,0.00348,0.00354,0.00368
0.00883,0.00825,0.00780,0.00332,0.00023,0.00017,0.00014,0.00020,0.00022
