nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.03574,0.03432,0.03308,0.02584,0.00543,0.00013,0.00005,0.00006,0.00003
0.03689,0.03643,0.03485,0.02660,0.00466,0.00020,0.00007,0.00002,0.00002
0.03441,0.03483,0.03305,0.02548,0.00501,0.00017,0.00007,0.00001,0.00005
