nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.14135,0.14070,0.13988,0.14066,0.10115,0.07380,0.06826,0.06792,0.06907
0.07148,0.07163,0.07002,0.06140,0.02698,0.01269,0.01173,0.01145,0.01110
0.04576,0.04629,0.04463,0.03683,0.01204,0.00296,0.00256,0.00231,0.00263
