nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.13319,0.13370,0.12702,0.09664,0.10389,0.12552,0.12676,0.12752,0.12572
0.02019,0.01956,0.01917,0.01575,0.01691,0.01862,0.01855,0.01888,0.01838
0.00208,0.00230,0.00188,0.00180,0.00172,0.00158,0.00169,0.00196,0.00160
