nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50278,0.50755,0.57214,0.85507,0.95722,0.81878,0.75470,0.74458,0.74722
