nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50084,0.50152,0.55218,0.78118,0.84958,0.80494,0.80222,0.79797,0.79799
0.50140,0.50449,0.55903,0.78325,0.84743,0.79644,0.79151,0.78636,0.79038
0.50131,0.50684,0.55792,0.78019,0.83938,0.78241,0.77516,0.77618,0.77562
0.49960,0.50629,0.56036,0.77966,0.83406,0.77727,0.76937,0.76787,0.76823
0.50303,0.50599,0.55622,0.77729,0.83095,0.77204,0.76393,0.76345,0.76351
