nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.03616,0.03616,0.03404,0.02545,0.02179,0.02349,0.02291,0.02331,0.02288
0.01222,0.01245,0.01176,0.00830,0.00477,0.00302,0.00258,0.00261,0.00267
0.00751,0.00718,0.00630,0.00372,0.00080,0.00020,0.00013,0.00017,0.00013
0.00516,0.00545,0.00468,0.00200,0.00016,0.00001,0.00000,0.00000,0.00000
0.00386,0.00410,0.00358,0.00121,0.00000,0.00000,0.00000,0.00000,0.00000
