nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.11898,0.11765,0.10153,0.02782,0.00031,0.00004,0.00003,0.00004,0.00003
0.03057,0.02965,0.02487,0.00642,0.00006,0.00001,0.00000,0.00000,0.00000
0.00516,0.00525,0.00471,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000
0.00085,0.00066,0.00090,0.00012,0.00000,0.00000,0.00000,0.00000,0.00000
0.00020,0.00021,0.00018,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000
