nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.49976,0.51056,0.55211,0.75584,0.55230,0.03178,0.00359,0.00240,0.00225
0.49776,0.50535,0.55241,0.75452,0.55093,0.03208,0.00357,0.00261,0.00241
0.49975,0.50623,0.55077,0.75395,0.54888,0.03095,0.00344,0.00209,0.00241
0.49934,0.50219,0.55307,0.75461,0.54616,0.03058,0.00338,0.00246,0.00231
0.49734,0.50686,0.55006,0.75017,0.54499,0.02936,0.00358,0.00243,0.00200
