nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00194,0.00205,0.00547,0.02161,0.08986,0.14590,0.12945,0.12942,0.12840
0.00033,0.00053,0.00223,0.00874,0.03397,0.04336,0.03140,0.03043,0.03191
0.00021,0.00026,0.00125,0.00459,0.01382,0.01385,0.00943,0.00864,0.00811
0.00010,0.00017,0.00076,0.00276,0.00670,0.00502,0.00322,0.00277,0.00271
0.00009,0.00015,0.00055,0.00188,0.00331,0.00218,0.00122,0.00113,0.00120
