nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.01720,0.01633,0.01591,0.01153,0.01997,0.12292,0.16005,0.16385,0.16382
0.00260,0.00282,0.00320,0.00461,0.00766,0.03892,0.04884,0.04957,0.05077
0.00105,0.00125,0.00171,0.00287,0.00274,0.01033,0.01308,0.01326,0.01261
