nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.00088,0.00121,0.00390,0.01764,0.08346,0.03027,0.01902,0.01967,0.01846
0.00038,0.00055,0.00190,0.00796,0.03110,0.00598,0.00362,0.00331,0.00313
0.00018,0.00041,0.00110,0.00438,0.01472,0.00226,0.00167,0.00147,0.00146
