nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.50074,0.50652,0.55114,0.73905,0.37953,0.00041,0.00000,0.00000,0.00000
0.50064,0.50461,0.55246,0.73767,0.38084,0.00030,0.00001,0.00000,0.00001
0.50126,0.50816,0.55339,0.74006,0.37712,0.00034,0.00001,0.00001,0.00001
