nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.53846,0.54599,0.60980,0.90377,0.99861,0.99990,0.99999,0.99999,1.00000
0.53367,0.53997,0.60638,0.90248,0.99872,0.99994,0.99996,0.99999,0.99999
0.53378,0.53889,0.60559,0.89870,0.99830,0.99982,0.99997,0.99995,0.99998
0.53149,0.54002,0.60771,0.89873,0.99869,0.99980,1.00000,0.99998,1.00000
0.53223,0.54164,0.60776,0.89919,0.99839,0.99982,0.99999,0.99999,1.00000
