nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.30231,0.30388,0.30847,0.31136,0.19697,0.12358,0.11739,0.11447,0.11588
0.24933,0.24683,0.25090,0.23266,0.10173,0.03468,0.03006,0.03098,0.02909
0.23076,0.23020,0.22934,0.20517,0.07275,0.01504,0.01132,0.01121,0.01110
