nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.06967,0.06990,0.07737,0.11015,0.13521,0.11789,0.11474,0.11214,0.11358
0.01683,0.01718,0.02033,0.03118,0.04002,0.02890,0.02747,0.02825,0.02653
0.00426,0.00410,0.00547,0.01035,0.01250,0.00926,0.00846,0.00847,0.00847
