nu=10^-5, nu=10^-4, nu=10^-3, nu=10^-2, nu=10^-1m nu=1, nu=10, nu=10^2, nu=10^3
0.38456,0.38459,0.38274,0.33599,0.03494,0.00000,0.00000,0.00000,0.00000
0.38904,0.38707,0.38567,0.33861,0.03601,0.00000,0.00000,0.00000,0.00000
0.38315,0.38536,0.38624,0.33367,0.03553,0.00000,0.00000,0.00000,0.00000
